variant,origin_index,origin_period,build_period,calibration_date,burn_in_quarters,simulated_quarters,t_prime,t_max,paths_requested,paths_used,paths_failed,calibration_seconds,simulation_seconds
headline_v2,61,2015Q3,2015Q3,2015-09-30,0,12,75,12,500,500,0,0.01797199249267578,41.21176314353943
headline_v2,62,2015Q4,2015Q4,2015-12-31,0,12,76,12,500,500,0,0.013054132461547852,41.257741928100586
headline_v2,63,2016Q1,2016Q1,2016-03-31,0,12,77,12,500,500,0,0.0020689964294433594,42.223772048950195
headline_v2,64,2016Q2,2016Q2,2016-06-30,0,12,78,12,500,500,0,0.005037069320678711,40.901813983917236
headline_v2,65,2016Q3,2016Q3,2016-09-30,0,12,79,12,500,500,0,0.01708388328552246,41.23587703704834
headline_v2,66,2016Q4,2016Q4,2016-12-31,0,12,80,12,500,500,0,0.014901161193847656,41.50001883506775
headline_v2,67,2017Q1,2017Q1,2017-03-31,0,12,81,12,500,500,0,0.0038590431213378906,43.37675881385803
headline_v2,68,2017Q2,2017Q2,2017-06-30,0,12,82,12,500,500,0,0.006337881088256836,42.75034308433533
headline_v2,69,2017Q3,2017Q3,2017-09-30,0,12,83,12,500,500,0,0.007529020309448242,41.501792907714844
headline_v2,70,2017Q4,2017Q4,2017-12-31,0,12,84,12,500,500,0,0.016088008880615234,41.75606107711792
headline_v2,71,2018Q1,2018Q1,2018-03-31,0,12,85,12,500,500,0,0.01465296745300293,40.821791887283325
headline_v2,72,2018Q2,2018Q2,2018-06-30,0,12,86,12,500,500,0,0.02059197425842285,40.831202030181885
headline_v2,73,2018Q3,2018Q3,2018-09-30,0,12,87,12,500,500,0,0.0066831111907958984,40.81558704376221
headline_v2,74,2018Q4,2018Q4,2018-12-31,0,12,88,12,500,500,0,0.016180992126464844,43.28715991973877
headline_v2,75,2019Q1,2019Q1,2019-03-31,0,12,89,12,500,500,0,0.032356977462768555,43.44511604309082
headline_v2,76,2019Q2,2019Q2,2019-06-30,0,12,90,12,500,500,0,0.0035240650177001953,41.654006004333496
headline_v2,77,2019Q3,2019Q3,2019-09-30,0,12,91,12,500,500,0,0.0020258426666259766,41.94727396965027
headline_v2,78,2019Q4,2019Q4,2019-12-31,0,12,92,12,500,500,0,0.00177001953125,41.2830650806427
headline_v2,79,2020Q1,2020Q1,2020-03-31,0,12,93,12,500,500,0,0.012971878051757812,42.11967611312866
headline_v2,80,2020Q2,2020Q2,2020-06-30,0,12,94,12,500,500,0,0.01674199104309082,41.410202980041504
headline_v2,81,2020Q3,2020Q3,2020-09-30,0,12,95,12,500,500,0,0.00569605827331543,41.209760904312134
headline_v2,82,2020Q4,2020Q4,2020-12-31,0,12,96,12,500,500,0,0.0045659542083740234,44.24785494804382
headline_v2,83,2021Q1,2021Q1,2021-03-31,0,12,97,12,500,500,0,0.020117998123168945,43.06322908401489
headline_v2,84,2021Q2,2021Q2,2021-06-30,0,12,98,12,500,500,0,0.015722036361694336,42.87975287437439
headline_v2,85,2021Q3,2021Q3,2021-09-30,0,12,99,12,500,500,0,0.016319990158081055,42.778531074523926
headline_v2,86,2021Q4,2021Q4,2021-12-31,0,12,100,12,500,500,0,0.015740156173706055,42.2003710269928
headline_v2,87,2022Q1,2022Q1,2022-03-31,0,12,101,12,500,500,0,0.0018498897552490234,41.61806297302246
headline_v2,88,2022Q2,2022Q2,2022-06-30,0,12,102,12,500,500,0,0.019752979278564453,40.750925064086914
headline_v2,89,2022Q3,2022Q3,2022-09-30,0,12,103,12,500,500,0,0.026913881301879883,40.939876079559326
headline_v2,90,2022Q4,2022Q4,2022-12-31,0,12,104,12,500,500,0,0.0032727718353271484,40.59519410133362
headline_v2,91,2023Q1,2023Q1,2023-03-31,0,12,105,12,500,500,0,0.0019769668579101562,40.495779037475586
headline_v2,92,2023Q2,2023Q2,2023-06-30,0,12,106,12,500,500,0,0.0017998218536376953,40.51836705207825
headline_v2,93,2023Q3,2023Q3,2023-09-30,0,12,107,11,500,500,0,0.013280868530273438,41.32780408859253
headline_v2,94,2023Q4,2023Q4,2023-12-31,0,12,108,10,500,500,0,0.018943071365356445,41.47501182556152
headline_v2,95,2024Q1,2024Q1,2024-03-31,0,12,109,9,500,500,0,0.015835046768188477,40.32053303718567
headline_v2,96,2024Q2,2024Q2,2024-06-30,0,12,110,8,500,500,0,0.0024280548095703125,40.98825693130493
headline_v2,97,2024Q3,2024Q3,2024-09-30,0,12,111,7,500,500,0,0.002402067184448242,41.07534193992615
headline_v2,98,2024Q4,2024Q4,2024-12-31,0,12,112,6,500,500,0,0.012629985809326172,40.41124486923218
headline_v2,99,2025Q1,2025Q1,2025-03-31,0,12,113,5,500,500,0,0.017480134963989258,43.740966796875
headline_v2,100,2025Q2,2025Q2,2025-06-30,0,12,114,4,500,500,0,0.0023419857025146484,41.18056797981262
