sample_track,model_id,benchmark_model_id,target_id,horizon,observation_count,rmse_ratio,mae_ratio,rmse_gain_percent
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,nominal_gdp,1,61,0.6752446623125834,0.819808147391053,32.47553376874166
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,nominal_gdp,2,60,1.164824296110211,2.0615296781593773,-16.48242961102111
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,nominal_gdp,4,58,1.0402922852023742,1.2411168918118143,-4.029228520237416
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,nominal_gdp,8,54,0.8798736907144333,0.9958546535015042,12.012630928556668
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,nominal_gdp,12,50,1.022531930467967,1.1386470054038127,-2.2531930467966976
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,unemployment_rate,1,61,1.3353691997010235,3.2347390217258467,-33.53691997010235
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,unemployment_rate,2,60,0.6608910597580459,1.6203770052056772,33.910894024195414
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,unemployment_rate,4,58,0.47488342098335906,1.104407959428642,52.5116579016641
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,unemployment_rate,8,54,0.8549424613178167,1.028781253083662,14.50575386821833
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,unemployment_rate,12,50,0.4643076537906949,0.6512121214376272,53.56923462093051
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,effective_federal_funds_rate,1,61,0.5611723948136688,0.5715417014480514,43.88276051863313
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,effective_federal_funds_rate,2,60,0.5561939418226479,0.6195046716064215,44.38060581773521
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,effective_federal_funds_rate,4,58,0.589470196599642,0.6622664139007657,41.0529803400358
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,effective_federal_funds_rate,8,54,0.7988769525817596,0.7634602328584641,20.11230474182404
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,0.8087545392840952,0.7794531428325434,19.124546071590476
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,real_gdp,1,50,1.0660252624824325,1.022644904870291,-6.602526248243246
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,real_gdp,2,50,1.2289137316141068,1.1803054972478693,-22.891373161410677
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,real_gdp,4,50,1.428770771051469,1.5519160067335613,-42.877077105146896
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,real_gdp,8,50,1.1256535260333131,1.3060366339215317,-12.565352603331315
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,real_gdp,12,50,1.362119101267478,1.473616862868738,-36.2119101267478
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,gdp_deflator,1,50,0.8068345206637881,0.9088185724447085,19.316547933621187
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,gdp_deflator,2,50,0.7328547842139723,0.826115224761233,26.714521578602767
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,gdp_deflator,4,50,0.8935600732186805,0.934583148143357,10.643992678131953
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,gdp_deflator,8,50,1.3780621202747976,1.3694053620230653,-37.80621202747976
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,gdp_deflator,12,50,1.1453251948091576,1.2209976629069932,-14.532519480915763
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,nominal_gdp,1,50,1.0069211500936537,0.9983537963993246,-0.6921150093653683
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,nominal_gdp,2,50,1.0982676658368353,1.0298867978167465,-9.826766583683533
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,nominal_gdp,4,50,1.360784031458823,1.294912502631004,-36.07840314588231
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,nominal_gdp,8,50,1.2002593855336547,1.305940788543371,-20.025938553365474
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,nominal_gdp,12,50,1.319549876843246,1.425258769607528,-31.95498768432461
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,unemployment_rate,1,50,0.638686031606966,0.7563965653772865,36.1313968393034
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,unemployment_rate,2,50,0.5101837541395533,0.7582586045312104,48.98162458604467
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,unemployment_rate,4,50,0.48146323756057685,0.7905257801818201,51.85367624394232
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,unemployment_rate,8,50,1.1144437984348472,1.1662427741480232,-11.44437984348472
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,unemployment_rate,12,50,0.7063437216114828,1.0017105254058,29.365627838851715
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,effective_federal_funds_rate,1,50,0.5247225769907552,0.43457161512606196,47.52774230092448
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,effective_federal_funds_rate,2,50,0.5361380684173795,0.4958304017205464,46.386193158262046
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,effective_federal_funds_rate,4,50,0.5935014417778424,0.5810928663360515,40.64985582221576
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,effective_federal_funds_rate,8,50,0.8538956972691654,0.7645471724700965,14.610430273083463
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,0.8860070296743098,0.8058477462514919,11.399297032569022
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,real_gdp,1,50,1.072892279343074,1.0308370170898908,-7.289227934307396
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,real_gdp,2,50,1.2448924728934603,1.1985913755044029,-24.48924728934603
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,real_gdp,4,50,1.466064726526808,1.5945368691843986,-46.60647265268081
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,real_gdp,8,50,1.1858848906657393,1.3907414852417272,-18.58848906657393
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,real_gdp,12,50,1.471141102308902,1.6101995447213695,-47.114110230890205
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,gdp_deflator,1,50,0.8125481402404978,0.9114905040945703,18.745185975950218
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,gdp_deflator,2,50,0.7430066613296096,0.8359053951714516,25.699333867039044
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,gdp_deflator,4,50,0.9166670779756696,0.9536308277636665,8.33329220243304
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,gdp_deflator,8,50,1.4497110067916992,1.4405189727625414,-44.971100679169915
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,gdp_deflator,12,50,1.234967075558591,1.3279105653002565,-23.49670755585911
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,nominal_gdp,1,50,1.0133915686880492,1.005391066135796,-1.339156868804925
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,nominal_gdp,2,50,1.11247502787146,1.04651325951717,-11.24750278714599
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,nominal_gdp,4,50,1.395911638986185,1.3357400711260246,-39.5911638986185
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,nominal_gdp,8,50,1.2632397918273448,1.385470867358312,-26.32397918273448
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,nominal_gdp,12,50,1.4232949708631162,1.5313005880081672,-42.32949708631162
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,unemployment_rate,1,50,0.6451774737152305,0.8135676341055894,35.48225262847695
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,unemployment_rate,2,50,0.5215517314170618,0.8341789850594751,47.84482685829382
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,unemployment_rate,4,50,0.506755146943612,0.8933581978135994,49.3244853056388
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,unemployment_rate,8,50,1.2480968844155833,1.3792163594717632,-24.80968844155833
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,unemployment_rate,12,50,0.8479013014725774,1.2397734100116706,15.209869852742264
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,effective_federal_funds_rate,1,50,0.5620434488438146,0.6360971846679301,43.79565511561854
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,effective_federal_funds_rate,2,50,0.5813053161154161,0.7173410771886414,41.86946838845839
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,effective_federal_funds_rate,4,50,0.6598938394371685,0.8314633718506325,34.01061605628315
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,effective_federal_funds_rate,8,50,1.0113504343521427,1.1041821959843279,-1.1350434352142669
abm_balanced_h12_common_cells,naive_drift,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,1.1515140705897016,1.2329646639176306,-15.151407058970157
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,real_gdp,1,50,0.6701587296530557,0.694531083476503,32.98412703469443
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,real_gdp,2,50,0.8326722444616472,0.7380070529700443,16.73277555383528
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,real_gdp,4,50,0.9794279640632962,0.9049638033073588,2.057203593670376
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,real_gdp,8,50,0.8163169375041467,0.7865625622918225,18.36830624958533
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,real_gdp,12,50,0.9899489160872168,0.9795852041092232,1.0051083912783199
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,gdp_deflator,1,50,1.0654014415664492,1.0708065255688726,-6.5401441566449225
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,gdp_deflator,2,50,0.8913210023076825,0.8466361233823048,10.867899769231748
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,gdp_deflator,4,50,0.8275124376057617,0.7914350080373803,17.248756239423834
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,gdp_deflator,8,50,0.9684059636662391,0.85058657751458,3.15940363337609
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,gdp_deflator,12,50,0.8887051919799389,0.8377741561690677,11.129480802006109
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,nominal_gdp,1,50,0.6582806930066009,0.7670304274393978,34.17193069933992
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,nominal_gdp,2,50,0.7916403245499406,0.7553202879197515,20.83596754500594
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,nominal_gdp,4,50,0.9545878390677962,0.8767213796611953,4.541216093220379
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,nominal_gdp,8,50,0.8338506361000001,0.7827319105090026,16.61493638999999
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,nominal_gdp,12,50,0.9755690925825368,0.9224771595505256,2.4430907417463232
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,unemployment_rate,1,50,0.9346828942946632,2.7563341099583187,6.5317105705336775
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,unemployment_rate,2,50,0.5961234919772352,1.6937256998763712,40.387650802276475
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,unemployment_rate,4,50,0.47786062792666073,1.148541041214862,52.21393720733393
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,unemployment_rate,8,50,0.9092070119112682,1.1674938485213764,9.079298808873181
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,unemployment_rate,12,50,0.5440764740095921,0.8923014061525673,45.59235259904079
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,effective_federal_funds_rate,1,50,2.254462104172089,3.646023670391267,-125.44621041720889
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,effective_federal_funds_rate,2,50,1.235629572227406,2.0562924501031916,-23.5629572227406
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,effective_federal_funds_rate,4,50,0.8071018834398973,1.2420961644962853,19.28981165601027
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,effective_federal_funds_rate,8,50,0.8181284221875768,0.951679154610787,18.187157781242323
abm_balanced_h12_common_cells,naive_historical_mean,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,0.7807315338229672,0.8695827720750954,21.926846617703276
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,real_gdp,1,50,0.9958757782530119,0.8990365146964667,0.41242217469881215
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,real_gdp,2,50,1.0023679555515346,0.8702219940916511,-0.2367955551534573
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,real_gdp,4,50,1.1330008540739427,1.0449113051673897,-13.300085407394269
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,real_gdp,8,50,0.8540351492481963,0.8602056517276679,14.596485075180365
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,real_gdp,12,50,1.0200716596188604,1.0461276874723162,-2.007165961886037
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,gdp_deflator,1,50,0.7903054047463559,0.9391696348366226,20.96945952536441
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,gdp_deflator,2,50,0.7769114810014309,0.7833153518438172,22.308851899856908
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,gdp_deflator,4,50,0.823937994849832,0.7957154503452603,17.606200515016802
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,gdp_deflator,8,50,0.9730780686456364,0.8638001168538012,2.6921931354363604
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,gdp_deflator,12,50,0.8883447754606705,0.8401766832124854,11.165522453932953
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,nominal_gdp,1,50,0.9690287854498715,0.9872881309586229,3.0971214550128523
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,nominal_gdp,2,50,0.9639946084459252,0.8990075257165582,3.6005391554074784
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,nominal_gdp,4,50,1.1533084843701333,1.0152312146896931,-15.330848437013334
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,nominal_gdp,8,50,0.9302369950615126,0.8770664748712256,6.976300493848742
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,nominal_gdp,12,50,1.0241356501574108,1.0013836722207081,-2.4135650157410815
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,unemployment_rate,1,50,0.6280529091195242,0.83669545847634,37.19470908804758
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,unemployment_rate,2,50,0.4984489499726629,0.8633903383755837,50.155105002733706
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,unemployment_rate,4,50,0.4717676672314545,0.9225029488161925,52.823233276854545
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,unemployment_rate,8,50,1.112427476345639,1.3728475933021942,-11.242747634563898
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,unemployment_rate,12,50,0.754405285597874,1.2055986735114606,24.559471440212597
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,effective_federal_funds_rate,1,50,0.5356844481758833,0.4584871369041427,46.431555182411664
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,effective_federal_funds_rate,2,50,0.541225986010311,0.509860927084472,45.8774013989689
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,effective_federal_funds_rate,4,50,0.5862723883247752,0.5791500361112653,41.37276116752248
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,effective_federal_funds_rate,8,50,0.8183054879031415,0.7259704704549605,18.16945120968585
abm_balanced_h12_common_cells,univariate_ar_p1_constant,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,0.8476729248382397,0.7657719169301954,15.232707516176024
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,real_gdp,1,50,1.0787304572413146,1.0245776573629624,-7.8730457241314555
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,real_gdp,2,50,1.026371367891367,0.8959209569544861,-2.637136789136707
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,real_gdp,4,50,0.9865652213554663,0.9172567656597583,1.3434778644533685
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,real_gdp,8,50,0.8572749086503164,0.8585096029580862,14.27250913496836
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,real_gdp,12,50,1.0271539440831043,1.05493542591779,-2.715394408310434
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,gdp_deflator,1,50,0.8125795812906047,0.9954361268861539,18.74204187093953
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,gdp_deflator,2,50,0.7636811198173135,0.8148453911477322,23.631888018268654
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,gdp_deflator,4,50,0.886774082370284,0.8723689494619299,11.322591762971602
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,gdp_deflator,8,50,1.0960592241908251,1.0007941830146991,-9.605922419082514
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,gdp_deflator,12,50,0.979661664953014,0.9049243029162942,2.033833504698601
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,nominal_gdp,1,50,1.1113057535100401,1.2002521993021176,-11.130575351004012
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,nominal_gdp,2,50,0.9908251890808994,0.8912835951416614,0.9174810919100551
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,nominal_gdp,4,50,1.0635144404515036,0.9736705209812799,-6.351444045150356
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,nominal_gdp,8,50,0.834943020427739,0.7804575976163581,16.505697957226097
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,nominal_gdp,12,50,0.9745558095356134,0.921678567716845,2.544419046438662
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,unemployment_rate,1,50,1.431478488496441,1.714338714130364,-43.14784884964411
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,unemployment_rate,2,50,1.1325870217796106,1.2711607964185685,-13.258702177961057
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,unemployment_rate,4,50,1.377478694529913,1.436559888877152,-37.74786945299129
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,unemployment_rate,8,50,1.250222256228815,1.235550457186942,-25.0222256228815
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,unemployment_rate,12,50,1.6791505355230931,1.4103053167332869,-67.91505355230932
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,effective_federal_funds_rate,1,50,0.41098323829543476,0.49456146575690757,58.90167617045652
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,effective_federal_funds_rate,2,50,0.444327491037565,0.5797701438675883,55.5672508962435
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,effective_federal_funds_rate,4,50,0.5432802892993203,0.6935802228001602,45.671971070067976
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,effective_federal_funds_rate,8,50,0.8335347940302953,0.9347703686665255,16.646520596970472
abm_balanced_h12_common_cells,univariate_ar_p4_constant,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,0.8982222116204954,0.9948720207533087,10.177778837950457
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,real_gdp,1,50,0.9958757782530119,0.8990365146964667,0.41242217469881215
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,real_gdp,2,50,1.0023679555515346,0.8702219940916511,-0.2367955551534573
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,real_gdp,4,50,1.1330008540739427,1.0449113051673897,-13.300085407394269
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,real_gdp,8,50,0.8540351492481963,0.8602056517276679,14.596485075180365
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,real_gdp,12,50,1.0200716596188604,1.0461276874723162,-2.007165961886037
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,gdp_deflator,1,50,0.7915644243116708,0.9508743233241073,20.843557568832914
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,gdp_deflator,2,50,0.7624698257224852,0.793570250514929,23.753017427751477
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,gdp_deflator,4,50,0.875415511309278,0.8464685972578397,12.458448869072203
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,gdp_deflator,8,50,1.0492615364055358,0.9598357722011035,-4.926153640553577
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,gdp_deflator,12,50,0.9422356075891392,0.8923192133931533,5.776439241086084
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,nominal_gdp,1,50,0.9690287854498715,0.9872881309586229,3.0971214550128523
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,nominal_gdp,2,50,0.9639946084459252,0.8990075257165582,3.6005391554074784
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,nominal_gdp,4,50,1.1533084843701333,1.0152312146896931,-15.330848437013334
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,nominal_gdp,8,50,0.9302369950615126,0.8770664748712256,6.976300493848742
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,nominal_gdp,12,50,1.0241356501574108,1.0013836722207081,-2.4135650157410815
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,unemployment_rate,1,50,1.2502731961965803,1.3687477658763922,-25.02731961965803
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,unemployment_rate,2,50,1.0287428944947152,1.1134411714675603,-2.874289449471523
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,unemployment_rate,4,50,1.160160192316483,1.1308090118579277,-16.016019231648304
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,unemployment_rate,8,50,1.5638022046336888,1.3809398983306447,-56.38022046336888
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,unemployment_rate,12,50,2.108881576945209,1.6367002895432465,-110.88815769452091
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,effective_federal_funds_rate,1,50,0.3937806905022873,0.46630946121343064,60.62193094977126
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,effective_federal_funds_rate,2,50,0.42750943917222617,0.5530149869809138,57.249056082777386
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,effective_federal_funds_rate,4,50,0.5297191738309249,0.6766355954785661,47.028082616907504
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,effective_federal_funds_rate,8,50,0.800684725886626,0.8886043704675128,19.931527411337402
abm_balanced_h12_common_cells,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,0.8502799038122707,0.9282119987563248,14.97200961877293
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,real_gdp,1,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,real_gdp,2,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,real_gdp,4,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,real_gdp,8,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,real_gdp,12,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,gdp_deflator,1,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,gdp_deflator,2,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,gdp_deflator,4,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,gdp_deflator,8,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,gdp_deflator,12,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,nominal_gdp,1,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,nominal_gdp,2,50,1.0,1.0,0.0
