sample_track,model_id,benchmark_model_id,target_id,horizon,observation_count,rmse,mae,rmse_ratio,mae_ratio
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,beforeit_var_p1_constant,gdp_deflator,4,50,2.079065034786548,1.3318945852558948,0.8306731917941398,0.7999960446365694
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,beforeit_var_p1_constant,gdp_deflator,8,50,2.0989210416286492,1.3557896360944175,0.9740634047461459,0.8666793271727429
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,beforeit_var_p1_constant,gdp_deflator,12,50,2.1127706151804415,1.3896209016605057,0.8931666947735509,0.8462531880465923
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,beforeit_var_p1_constant,nominal_gdp,1,50,7.510248521642325,3.279165157480686,0.6545195416524562,0.7102207816717409
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,beforeit_var_p1_constant,nominal_gdp,2,50,7.421388219245654,3.3027920077230792,0.778894680399694,0.6952211468119159
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,beforeit_var_p1_constant,nominal_gdp,4,50,7.500852679545027,3.5914904297497903,0.9476278093842537,0.8722838041660143
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,beforeit_var_p1_constant,nominal_gdp,8,50,7.586677354470638,3.623060769896833,0.8378697839628148,0.7909337392185323
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,beforeit_var_p1_constant,nominal_gdp,12,50,7.52721721368501,3.576551649050434,0.9718164805834022,0.9060975287126983
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,beforeit_var_p1_constant,unemployment_rate,1,50,2.5865633902904137,2.2617712031558255,1.1156177985462097,3.376570992900542
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,beforeit_var_p1_constant,unemployment_rate,2,50,2.620804264581852,2.289936883629198,0.7234443116590136,2.097058388701962
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,beforeit_var_p1_constant,unemployment_rate,4,50,2.6927421296614487,2.3534516765286266,0.600135526292179,1.4572826809722896
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,beforeit_var_p1_constant,unemployment_rate,8,50,2.6675397870942117,2.3523944773175676,1.1459826364717334,1.4904725069452156
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,beforeit_var_p1_constant,unemployment_rate,12,50,2.4167883800167256,2.0751992110453985,0.6199733289225146,1.0006814306890055
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,beforeit_var_p1_constant,effective_federal_funds_rate,1,50,0.3710887803588488,0.19841074040469547,0.5202107552717924,0.49875659993013943
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,beforeit_var_p1_constant,effective_federal_funds_rate,2,50,0.7023666203377883,0.4040263813683043,0.5249481972173593,0.5595693580953847
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,beforeit_var_p1_constant,effective_federal_funds_rate,4,50,1.2562482476185455,0.7850694655123714,0.5691778788198454,0.6200085392999753
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,beforeit_var_p1_constant,effective_federal_funds_rate,8,50,1.9611809817088042,1.3849836838506753,0.795983042775823,0.7573865773413295
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,2.1721991688842093,1.6295355897578228,0.8079848585467014,0.7778788282303155
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,real_gdp,1,50,6.677932236722879,2.7462268926638695,0.667655343722062,0.6674029413623218
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,real_gdp,2,50,6.6389669773851345,2.7588798995472343,0.8278105691881074,0.7137745770841887
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,real_gdp,4,50,6.673566831526595,2.759620747442422,0.9804589334810524,0.8762170988816289
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,real_gdp,8,50,6.669077113132124,2.78959030641054,0.8187295655190258,0.7818013305770397
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,real_gdp,12,50,6.6509785359926115,2.8235671784943155,0.9882542220937719,0.9624590542423347
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,gdp_deflator,1,50,1.496512835626814,1.112059985778811,0.79173088861338,0.9394422885961813
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,gdp_deflator,2,50,1.7774097305606218,1.1995745520635879,0.7774379823177927,0.7904305350901413
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,gdp_deflator,4,50,2.0715056764351645,1.3305078611459218,0.827652912858852,0.7991631155029417
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,gdp_deflator,8,50,2.109385227695326,1.3544878466213064,0.9789196049108246,0.8658471670834192
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,gdp_deflator,12,50,2.1079984770141733,1.3837065660814287,0.8911492893617455,0.8426514680861409
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,nominal_gdp,1,50,7.509275726299663,3.2738813461068923,0.6544347623592056,0.7090763828800115
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,nominal_gdp,2,50,7.393077123270478,3.362667723999575,0.7759233546315359,0.7078246846788455
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,nominal_gdp,4,50,7.558038218001566,3.5321327246833674,0.9548524022207198,0.8578672921928747
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,nominal_gdp,8,50,7.5922127949655644,3.6633227556749626,0.8384811159221065,0.7997231482244337
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,nominal_gdp,12,50,7.579977179507446,3.697140703945849,0.9786281618257133,0.9366480296846458
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,unemployment_rate,1,50,3.2435949699601827,2.4380518437385543,1.3990039035371362,3.6397382384517534
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,unemployment_rate,2,50,3.396744328402651,2.6681759766337607,0.937634067431962,2.4434388800555733
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,unemployment_rate,4,50,3.907323378493866,3.3212807594011884,0.8708310930764739,2.05657289571417
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,unemployment_rate,8,50,4.915419007560188,4.484621394669534,2.1116779066988856,2.8414472815950664
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,unemployment_rate,12,50,5.050573045662021,4.730812705366862,1.295612230667766,2.2812443263909237
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,effective_federal_funds_rate,1,50,0.371505668591283,0.20431983840655982,0.5207951699826031,0.5136106427206278
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,effective_federal_funds_rate,2,50,0.7032532739312577,0.4119389330987619,0.525610881336978,0.5705281016252348
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,effective_federal_funds_rate,4,50,1.2616557495663479,0.7928331891751637,0.5716278965565459,0.6261399393596566
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,effective_federal_funds_rate,8,50,1.9561517322288045,1.3863595564854694,0.7939418250905073,0.7581389814872233
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,2.164597508531189,1.623952748614661,0.8051572971733997,0.775213790440448
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,real_gdp,1,50,6.697299154847196,2.7729424518467374,0.6695916356637535,0.6738955013275656
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,real_gdp,2,50,6.661788239547101,2.78321875788514,0.8306561447248197,0.720071501542445
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,real_gdp,4,50,6.680314265902551,2.760617308609702,0.9814502447961245,0.8765335205985121
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,real_gdp,8,50,6.662809808541114,2.7785634862455897,0.8179601595760853,0.7787109905162856
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,real_gdp,12,50,6.6464734480357714,2.838895952318635,0.9875848210168992,0.9676841175133692
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,gdp_deflator,1,50,1.4960664945318427,1.1109545801571252,0.7914947516265575,0.9385084677588671
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,gdp_deflator,2,50,1.7801980212041564,1.1974015973002288,0.7786575790234669,0.7889987192906365
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,gdp_deflator,4,50,2.0667910919772092,1.3274192894312187,0.8257692397393747,0.7973079798317774
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,gdp_deflator,8,50,2.108755872627841,1.3609611406588176,0.9786275349721894,0.8699851763819583
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,gdp_deflator,12,50,2.107646919120295,1.3869457209853082,0.8910006694406614,0.8446240529549416
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,nominal_gdp,1,50,7.5233491060636,3.2871087479417076,0.6556612599972065,0.7119412509849856
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,nominal_gdp,2,50,7.422765855225159,3.387336450919379,0.7790392670059009,0.713017327927186
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,nominal_gdp,4,50,7.554922297828682,3.517757335647948,0.95445874929434,0.8543758673152494
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,nominal_gdp,8,50,7.580054958608763,3.651452673753695,0.837138409062993,0.797131845214331
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,nominal_gdp,12,50,7.5882104830002435,3.6980664333977438,0.9796911389920158,0.9368825575905523
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,unemployment_rate,1,50,3.159920781008997,2.3321949616648214,1.3629141580380397,3.4817057739344155
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,unemployment_rate,2,50,3.264210284600981,2.4796020445417573,0.9010494962813261,2.2707482923755666
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,unemployment_rate,4,50,3.8641537820964236,3.2632216137275845,0.8612098195915682,2.0206220460298505
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,unemployment_rate,8,50,5.301269416301457,4.897841548010169,2.277440333498407,3.103262756766648
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,unemployment_rate,12,50,5.2057596307679015,4.925999999999941,1.3354218989729172,2.3753655559124747
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,effective_federal_funds_rate,1,50,0.3706675135111681,0.1987380028580624,0.5196202023998058,0.4995792585634027
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,effective_federal_funds_rate,2,50,0.7024620705960886,0.40557013657193836,0.5250195366568597,0.5617074316177828
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,effective_federal_funds_rate,4,50,1.2634034379641288,0.787529799806775,0.5724197349348065,0.6219515880861961
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,effective_federal_funds_rate,8,50,1.9648503804033206,1.3896633927940685,0.7974723388506166,0.7599457040522926
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,2.1716937834060452,1.6266624044002782,0.807796872187101,0.7765072779105416
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,real_gdp,1,50,6.837340093057545,3.2972617750230016,0.6835928380452071,0.8013184245520565
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,real_gdp,2,50,9.821800039070277,8.354986057634221,1.2246769577993755,2.1615934208701346
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,real_gdp,4,50,7.262014288237078,4.422815481594553,1.0669117375633366,1.4043040348073736
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,real_gdp,8,50,6.954007176550418,3.826512400767165,0.8537090181581943,1.0724056788965077
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,real_gdp,12,50,6.963733490932907,3.7648779476578214,1.0347257906047604,1.2833202257198797
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,gdp_deflator,1,50,1.4965128356268143,1.1120599857788123,0.7917308886133803,0.9394422885961824
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,gdp_deflator,2,50,1.7716614114702711,1.2031388260886207,0.77492367089118,0.7927791269471193
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,gdp_deflator,4,50,2.0601825619215877,1.335284292248084,0.823128856363905,0.8020320557565541
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,gdp_deflator,8,50,2.1020479104327348,1.3444745276588097,0.9755145162520551,0.8594462208671743
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,gdp_deflator,12,50,2.1093138905515145,1.3832429783594598,0.8917053760249004,0.8423691518175911
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,nominal_gdp,1,50,7.685662241745266,3.688847521998795,0.6698068796613751,0.7989521859138866
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,nominal_gdp,2,50,10.58001930256266,8.796732393947497,1.1104015192092678,1.85166803383838
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,nominal_gdp,4,50,8.217204076698335,4.9970807491924845,1.0381287876376906,1.213666774530163
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,nominal_gdp,8,50,7.950766478542661,4.553723816550313,0.8780796494251535,0.9941025100981631
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,nominal_gdp,12,50,7.964308501012158,4.559685051432308,1.0282480281906203,1.1551683750765787
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,unemployment_rate,1,50,3.1482480429209008,2.3196297918948288,1.3578795571395146,3.462947383294801
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,unemployment_rate,2,50,2.39000683574463,1.7241854691492915,0.659735209344784,1.5789595021619953
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,unemployment_rate,4,50,2.0630259371892516,1.6177604965315675,0.45978972250311617,1.0017347613586782
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,unemployment_rate,8,50,1.9672201114640535,1.5540248265790166,0.8451233232819155,0.9846270689121522
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,unemployment_rate,12,50,1.8143153468010478,1.356492150419868,0.4654222664144337,0.6541138308918061
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,effective_federal_funds_rate,1,50,0.371505668591283,0.20431983840655982,0.5207951699826031,0.5136106427206278
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,effective_federal_funds_rate,2,50,0.7031672750537624,0.4120800385936492,0.5255466058512179,0.5707235302280167
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,effective_federal_funds_rate,4,50,1.260975193130686,0.7946699441509422,0.5713195517137161,0.6275905164354586
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,effective_federal_funds_rate,8,50,1.9555503905917597,1.3865892441702317,0.7936977590147769,0.7582645875657987
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,2.166954352397167,1.6281118797954273,0.8060339636342598,0.7771992027933206
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,real_gdp,1,50,6.865428478252007,3.320909099487947,0.68640109662089,0.8070653254892711
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,real_gdp,2,50,9.822164818221061,8.359132952139975,1.2247224419895315,2.162666301162076
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,real_gdp,4,50,7.211777551332031,4.33211271235079,1.05953111806391,1.3755046726482958
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,real_gdp,8,50,6.935411567806924,3.778085966408785,0.8514261273760286,1.0588338469577887
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,real_gdp,12,50,6.924756951571997,3.6797529448175,1.028934352641523,1.2543039762216965
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,gdp_deflator,1,50,1.4960664945318018,1.1109545801570826,0.7914947516265358,0.9385084677588311
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,gdp_deflator,2,50,1.7732712189819066,1.2006917900992142,0.7756277997604257,0.7911667119761915
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,gdp_deflator,4,50,2.0555854929319137,1.3335144088363855,0.8212921355751576,0.8009689838404274
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,gdp_deflator,8,50,2.0992447782801746,1.345464709557231,0.9742136438541313,0.8600791879283287
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,gdp_deflator,12,50,2.1170918001525405,1.3897337263089156,0.8949934612342844,0.8463218961512942
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,nominal_gdp,1,50,7.700115775719518,3.7003682914005096,0.671066507808809,0.801447421578147
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,nominal_gdp,2,50,10.573127869052138,8.782311906721496,1.1096782447027875,1.8486325936279748
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,nominal_gdp,4,50,8.143117461757457,4.896440990769082,1.0287689802103865,1.1892238773416468
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,nominal_gdp,8,50,7.941075209084923,4.51404792977001,0.8770093492835381,0.9854410496698164
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,nominal_gdp,12,50,7.920034391617315,4.494471837539482,1.022531930467967,1.1386470054038127
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,unemployment_rate,1,50,3.097208483889236,2.263531945965674,1.3358655439900893,3.3791995846384673
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,unemployment_rate,2,50,2.374656246391743,1.706991602774702,0.6554978472883958,1.5632138534618838
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,unemployment_rate,4,50,2.0713851163189503,1.630292807593999,0.4616527454458303,1.0094949036407486
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,unemployment_rate,8,50,1.9643350087223408,1.5515516611901887,0.8438838749848607,0.9830600761935756
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,unemployment_rate,12,50,1.8099703488606467,1.3504746257758373,0.4643076537906949,0.6512121214376272
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,effective_federal_funds_rate,1,50,0.3706675135111681,0.1987380028580624,0.5196202023998058,0.4995792585634027
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,effective_federal_funds_rate,2,50,0.7038822087593434,0.4061416485982812,0.5260809466769453,0.5624989656177197
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,effective_federal_funds_rate,4,50,1.2640626680068305,0.7913242578248625,0.5727184172677535,0.6249482609623908
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,effective_federal_funds_rate,8,50,1.9629737096418605,1.388866673477744,0.7967106559070599,0.7595100133484028
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,2.1742683906528946,1.6328335348627718,0.8087545392840952,0.7794531428325434
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,real_gdp,1,50,7.574665296893417,4.711584237896513,0.7573101347998623,1.1450347337463669
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,real_gdp,2,50,7.357890742779952,4.50209315996452,0.9174529327458101,1.164776923335686
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,real_gdp,4,50,7.341373484137919,4.465055202903509,1.078570934892009,1.4177157204881699
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,real_gdp,8,50,7.221836852242185,4.402761670427987,0.8865891408936829,1.2339033886962552
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,real_gdp,12,50,7.239545920993121,4.478860698672453,1.075708150875191,1.5266929240997091
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,gdp_deflator,1,50,1.4555071281247207,1.084966636590435,0.7700367978806036,0.9165544603380337
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,gdp_deflator,2,50,1.6894208724359376,1.2781570552952672,0.7389517069527283,0.8422105682454682
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,gdp_deflator,4,50,2.133382660376271,1.4504426822107004,0.8523753486119168,0.8712013860448881
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,gdp_deflator,8,50,2.400610126916614,1.5925628643504621,1.1140707188670824,1.0180350070616961
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,gdp_deflator,12,50,2.4747346647577335,1.738663169757533,1.0461857832940473,1.058813413491651
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,nominal_gdp,1,50,8.514653705619223,5.189106975700081,0.7420536383944573,1.12388715891682
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,nominal_gdp,2,50,8.296201237430964,5.2699679474420575,0.8707086626465624,1.1093018123803982
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,nominal_gdp,4,50,8.54082912475191,5.535307757437392,1.0790142853871925,1.3443887439854647
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,nominal_gdp,8,50,8.572410253309421,5.692543913518376,0.946733753314088,1.242713089604896
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,nominal_gdp,12,50,8.60698848467211,5.867327973977172,1.1112225169201744,1.4864517275401525
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,unemployment_rate,1,50,1.6269536951369494,0.8320699375195741,0.7017258910099682,1.2421871899213477
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,unemployment_rate,2,50,2.2302512574990274,1.4453402259516006,0.6156364317674293,1.3236010420324698
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,unemployment_rate,4,50,3.128755619764373,2.4390052936676243,0.6973105147439351,1.510258404159899
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,unemployment_rate,8,50,4.728377332521959,3.889181984556072,2.031324274139242,2.4641780442782917
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,unemployment_rate,12,50,6.045404598150607,5.028187549300397,1.5508141483918298,2.4246413953057786
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,effective_federal_funds_rate,1,50,0.5017995008634377,0.40686929192173127,0.703447560680078,1.0227709661329587
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,effective_federal_funds_rate,2,50,0.7875949008933776,0.6419516560864058,0.5886477394992448,0.8890916353233947
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,effective_federal_funds_rate,4,50,1.0773624727093167,0.9156550490580477,0.4881287501091037,0.7231384920805854
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,effective_federal_funds_rate,8,50,1.470293262676149,1.280979661691911,0.596746815267416,0.7005113583109145
abm_balanced_h12_common_cells,dsge_small_nk,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,1.8584003288440305,1.545246491595355,0.6912622692860579,0.737642391957724
abm_balanced_h12_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,real_gdp,1,50,7.558707439707737,4.709796944516611,0.7557146785648045,1.1446003760237726
abm_balanced_h12_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,real_gdp,2,50,7.351848006056801,4.502530512755454,0.9166994659273601,1.1648900748010458
abm_balanced_h12_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,real_gdp,4,50,7.3268432768532055,4.423532666376055,1.0764362036609785,1.4045317507242046
abm_balanced_h12_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,real_gdp,8,50,7.215905243846648,4.381116098240758,0.8858609467099714,1.2278370723994898
abm_balanced_h12_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,real_gdp,12,50,7.250128830783493,4.488414001237279,1.0772806420846834,1.5299493235299988
abm_balanced_h12_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,gdp_deflator,1,50,1.4522648376844356,1.081589295785638,0.7683214624485795,0.9137013617501857
abm_balanced_h12_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,gdp_deflator,2,50,1.6961578429907542,1.2804926767869365,0.7418984539548498,0.8437495693373572
abm_balanced_h12_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,gdp_deflator,4,50,2.1360832022488982,1.4546649979262916,0.8534543277200134,0.8737374995699917
abm_balanced_h12_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,gdp_deflator,8,50,2.4078213777695923,1.5984897468791406,1.1174173028590557,1.0218237265100791
abm_balanced_h12_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,gdp_deflator,12,50,2.470469178369247,1.7418110207923876,1.0443825632228136,1.0607303960086514
abm_balanced_h12_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,nominal_gdp,1,50,8.49179716641476,5.163395444505706,0.7400616867938203,1.1183184050096897
abm_balanced_h12_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,nominal_gdp,2,50,8.315953952261017,5.3041945044737835,0.8727817632646763,1.1165063309136207
abm_balanced_h12_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,nominal_gdp,4,50,8.51914852454665,5.493053617368372,1.07627524483322,1.3341262630566944
