sample_track,model_id,target_id,horizon,observation_count,origin_start,origin_end,rmse,mae,mase,mean_error
abm_all_available_common_cells,beforeit_var_p1_constant,nominal_gdp,12,50,2010Q2,2022Q3,7.7455130305736954,3.947203844746907,1.7396614433195083,-0.8129981333376634
abm_all_available_common_cells,beforeit_var_p1_constant,unemployment_rate,1,61,2010Q2,2025Q2,2.10292650804041,0.5908583347741178,2.079881325934513,0.1077653735707137
abm_all_available_common_cells,beforeit_var_p1_constant,unemployment_rate,2,60,2010Q2,2025Q1,3.3082199892300603,0.9406673421710997,3.3573653205555796,0.250580966494435
abm_all_available_common_cells,beforeit_var_p1_constant,unemployment_rate,4,58,2010Q2,2024Q3,4.167567397137974,1.4258803065019623,5.117249324581397,0.35868839340196385
abm_all_available_common_cells,beforeit_var_p1_constant,unemployment_rate,8,54,2010Q2,2023Q3,2.2417902345429317,1.4799584548751004,5.65459033522081,0.07569659321688765
abm_all_available_common_cells,beforeit_var_p1_constant,unemployment_rate,12,50,2010Q2,2022Q3,3.8982134670486452,2.0737860695751578,7.6841470836436585,-0.011264676843787881
abm_all_available_common_cells,beforeit_var_p1_constant,effective_federal_funds_rate,1,61,2010Q2,2025Q2,0.6637953930085977,0.37305783204888043,1.4230892440176541,-0.07959998600798733
abm_all_available_common_cells,beforeit_var_p1_constant,effective_federal_funds_rate,2,60,2010Q2,2025Q1,1.2450982741282128,0.6780022991117325,2.567785868203367,-0.13756548958995765
abm_all_available_common_cells,beforeit_var_p1_constant,effective_federal_funds_rate,4,58,2010Q2,2024Q3,2.07235146003868,1.1901730996397986,4.44991204208468,-0.19420025068424798
abm_all_available_common_cells,beforeit_var_p1_constant,effective_federal_funds_rate,8,54,2010Q2,2023Q3,2.3793370608254643,1.7407505263270446,6.383258999571407,-0.14945015551557075
abm_all_available_common_cells,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,2010Q2,2022Q3,2.688415687382162,2.0948450203549536,7.741012151827619,-0.23107351019344796
abm_all_available_common_cells,beforeit_var_p2_constant,real_gdp,1,61,2010Q2,2025Q2,9.579899667710045,4.351361306544352,1.7074042591710226,-0.4191336615605919
abm_all_available_common_cells,beforeit_var_p2_constant,real_gdp,2,60,2010Q2,2025Q1,9.537087196899904,4.292819681375678,1.730988561110181,0.906973091211382
abm_all_available_common_cells,beforeit_var_p2_constant,real_gdp,4,58,2010Q2,2024Q3,12.137043338803299,4.383575052978435,1.741237775472633,1.3972150526230398
abm_all_available_common_cells,beforeit_var_p2_constant,real_gdp,8,54,2010Q2,2023Q3,26.680830919219506,6.893372912745296,2.5949989779882894,2.996565387814206
abm_all_available_common_cells,beforeit_var_p2_constant,real_gdp,12,50,2010Q2,2022Q3,66.75191609607441,13.400934041514104,4.7129519698038385,7.589621444022562
abm_all_available_common_cells,beforeit_var_p2_constant,gdp_deflator,1,61,2010Q2,2025Q2,1.6207892282435767,1.1607176047020824,1.522811357325079,0.09428706927994222
abm_all_available_common_cells,beforeit_var_p2_constant,gdp_deflator,2,60,2010Q2,2025Q1,2.397452146138949,1.465234733172361,1.9314057450965259,0.08249903422558985
abm_all_available_common_cells,beforeit_var_p2_constant,gdp_deflator,4,58,2010Q2,2024Q3,3.11337782955845,1.7848344277176087,2.3489372634098435,-0.033682566275792324
abm_all_available_common_cells,beforeit_var_p2_constant,gdp_deflator,8,54,2010Q2,2023Q3,5.531162235575966,2.509761008367439,3.3488396610087543,0.01230054032668172
abm_all_available_common_cells,beforeit_var_p2_constant,gdp_deflator,12,50,2010Q2,2022Q3,11.97461078484844,3.886064244533435,5.085182887086833,-0.1631829749179451
abm_all_available_common_cells,beforeit_var_p2_constant,nominal_gdp,1,61,2010Q2,2025Q2,10.457905828119568,4.933546257448792,1.8556009054209779,-0.32526611730473687
abm_all_available_common_cells,beforeit_var_p2_constant,nominal_gdp,2,60,2010Q2,2025Q1,10.794834449598921,5.032911675701328,1.9846207017820183,0.989776743582013
abm_all_available_common_cells,beforeit_var_p2_constant,nominal_gdp,4,58,2010Q2,2024Q3,13.538893378720267,5.51016347398623,2.1170514015740705,1.364062687722944
abm_all_available_common_cells,beforeit_var_p2_constant,nominal_gdp,8,54,2010Q2,2023Q3,30.540379227328916,8.931757764376654,3.300867445615481,3.009959247229775
abm_all_available_common_cells,beforeit_var_p2_constant,nominal_gdp,12,50,2010Q2,2022Q3,76.60985905261835,16.57298757684322,5.718267271548329,7.428910468275637
abm_all_available_common_cells,beforeit_var_p2_constant,unemployment_rate,1,61,2010Q2,2025Q2,2.065844565402677,0.746682188018338,2.4498773176566755,0.11761117601017665
abm_all_available_common_cells,beforeit_var_p2_constant,unemployment_rate,2,60,2010Q2,2025Q1,2.6168584797791943,0.9516968168075949,3.3351077083183873,-0.02079265043565631
abm_all_available_common_cells,beforeit_var_p2_constant,unemployment_rate,4,58,2010Q2,2024Q3,2.886434601409644,1.3811294793792026,4.861564120347706,-0.079524264137116
abm_all_available_common_cells,beforeit_var_p2_constant,unemployment_rate,8,54,2010Q2,2023Q3,3.4158440095062064,1.917310838493731,6.762168612867844,-0.5311159683171367
abm_all_available_common_cells,beforeit_var_p2_constant,unemployment_rate,12,50,2010Q2,2022Q3,7.6584258019045395,3.0192931834701295,10.130548669297971,-0.7162314765105389
abm_all_available_common_cells,beforeit_var_p2_constant,effective_federal_funds_rate,1,61,2010Q2,2025Q2,0.35471846452938766,0.27865700077572064,1.0351216188210612,0.08764195711186283
abm_all_available_common_cells,beforeit_var_p2_constant,effective_federal_funds_rate,2,60,2010Q2,2025Q1,0.7463634182013058,0.5487849601785013,2.0132261048095796,0.1877073433370727
abm_all_available_common_cells,beforeit_var_p2_constant,effective_federal_funds_rate,4,58,2010Q2,2024Q3,1.2902508573613536,0.9305254493797221,3.378633211688748,0.4101276811908009
abm_all_available_common_cells,beforeit_var_p2_constant,effective_federal_funds_rate,8,54,2010Q2,2023Q3,2.0709164308644583,1.514360467310289,5.397537188728944,0.6609916685552145
abm_all_available_common_cells,beforeit_var_p2_constant,effective_federal_funds_rate,12,50,2010Q2,2022Q3,2.826640894484204,2.0182442466347674,7.503588686960886,0.4429364336193436
abm_all_available_common_cells,beforeit_var_p3_constant,real_gdp,1,61,2010Q2,2025Q2,8.661769435395632,4.597492860019241,1.7873157526998638,-0.07920117221735688
abm_all_available_common_cells,beforeit_var_p3_constant,real_gdp,2,60,2010Q2,2025Q1,10.508705808497607,5.444281864381704,2.164845162662046,0.2114161107933209
abm_all_available_common_cells,beforeit_var_p3_constant,real_gdp,4,58,2010Q2,2024Q3,13.411813278944637,5.400079943553273,2.0964446483614214,-1.228195125482111
abm_all_available_common_cells,beforeit_var_p3_constant,real_gdp,8,54,2010Q2,2023Q3,27.122147996133204,8.536661007015667,3.395890356992694,2.891964351321451
abm_all_available_common_cells,beforeit_var_p3_constant,real_gdp,12,50,2010Q2,2022Q3,278.12664143325566,45.71023818162209,14.969813649175517,40.47840286937595
abm_all_available_common_cells,beforeit_var_p3_constant,gdp_deflator,1,61,2010Q2,2025Q2,1.9793534507810182,1.3366047986767837,1.752748483893753,0.13199316269199882
abm_all_available_common_cells,beforeit_var_p3_constant,gdp_deflator,2,60,2010Q2,2025Q1,3.916394603289584,2.0037271957282714,2.620702278857156,-0.1641634409806079
abm_all_available_common_cells,beforeit_var_p3_constant,gdp_deflator,4,58,2010Q2,2024Q3,4.583305839436251,2.364514937978538,3.084896021192239,-0.34995356409711614
abm_all_available_common_cells,beforeit_var_p3_constant,gdp_deflator,8,54,2010Q2,2023Q3,19.273909256703764,5.485888936466707,7.228643703544673,2.5013531561784332
abm_all_available_common_cells,beforeit_var_p3_constant,gdp_deflator,12,50,2010Q2,2022Q3,55.59187896452723,12.034442144502725,15.18103795704688,5.878119890878216
abm_all_available_common_cells,beforeit_var_p3_constant,nominal_gdp,1,61,2010Q2,2025Q2,9.139986353970475,5.120788625107634,1.9113094987294084,0.05228115761212998
abm_all_available_common_cells,beforeit_var_p3_constant,nominal_gdp,2,60,2010Q2,2025Q1,13.626435993907993,6.837831428233885,2.6295715829351627,0.047973962594257874
abm_all_available_common_cells,beforeit_var_p3_constant,nominal_gdp,4,58,2010Q2,2024Q3,16.256190801066698,6.956768124250894,2.623662366481619,-1.5770699042817402
abm_all_available_common_cells,beforeit_var_p3_constant,nominal_gdp,8,54,2010Q2,2023Q3,45.905794320034,13.500074876223675,5.183311603131029,5.388712288575285
abm_all_available_common_cells,beforeit_var_p3_constant,nominal_gdp,12,50,2010Q2,2022Q3,331.30680602976605,53.02940850376831,16.44017072826864,46.3520618619754
abm_all_available_common_cells,beforeit_var_p3_constant,unemployment_rate,1,61,2010Q2,2025Q2,1.7314807412474964,0.6921116182936955,2.2614085352879143,-0.11295091408167086
abm_all_available_common_cells,beforeit_var_p3_constant,unemployment_rate,2,60,2010Q2,2025Q1,3.374841152110994,1.3224984141923017,4.334333640044787,0.15734443011722174
abm_all_available_common_cells,beforeit_var_p3_constant,unemployment_rate,4,58,2010Q2,2024Q3,3.071265011065615,1.816030143312018,5.959966150004555,-0.6718572634740225
abm_all_available_common_cells,beforeit_var_p3_constant,unemployment_rate,8,54,2010Q2,2023Q3,17.982432620062507,5.220929364860164,15.892364393582513,0.3045975959102168
abm_all_available_common_cells,beforeit_var_p3_constant,unemployment_rate,12,50,2010Q2,2022Q3,68.56526663667157,15.527040432950033,44.756464171302696,-6.596491454411594
abm_all_available_common_cells,beforeit_var_p3_constant,effective_federal_funds_rate,1,61,2010Q2,2025Q2,0.4371604406258969,0.31797772044869566,1.1948773630082707,0.10739132406963636
abm_all_available_common_cells,beforeit_var_p3_constant,effective_federal_funds_rate,2,60,2010Q2,2025Q1,0.8580013089509686,0.5943512862462322,2.1977474248023072,0.19026386390971453
abm_all_available_common_cells,beforeit_var_p3_constant,effective_federal_funds_rate,4,58,2010Q2,2024Q3,1.6252783099310713,1.1506286318899819,4.2029979977975245,0.5073705361146843
abm_all_available_common_cells,beforeit_var_p3_constant,effective_federal_funds_rate,8,54,2010Q2,2023Q3,3.4687341506882516,2.3698916590371675,8.587928283321459,1.2343263499464427
abm_all_available_common_cells,beforeit_var_p3_constant,effective_federal_funds_rate,12,50,2010Q2,2022Q3,4.877518164959629,3.0730825405738034,11.435445961595407,2.0901388217243535
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,real_gdp,1,61,2010Q2,2025Q2,7.917596768941776,3.2298486337724372,1.3158180475656391,-0.5488607106526231
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,real_gdp,2,60,2010Q2,2025Q1,6.443099216543576,2.946619570627845,1.259685264952308,-0.28067012254452123
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,real_gdp,4,58,2010Q2,2024Q3,6.2002800535315865,2.701142591785878,1.1837363116744801,-0.2150744533079025
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,real_gdp,8,54,2010Q2,2023Q3,6.4590412267624915,2.8191708629123857,1.2689610806174487,-0.27310918533576145
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,real_gdp,12,50,2010Q2,2022Q3,6.647200801353926,2.77910671402347,1.2434566723190121,-0.41177222796955987
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,gdp_deflator,1,61,2010Q2,2025Q2,1.6882412140842218,1.1709539495654642,1.5348776682795695,-0.11540440350258632
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,gdp_deflator,2,60,2010Q2,2025Q1,1.9046196499835988,1.2803327265754483,1.6707770588747892,-0.24811464207324016
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,gdp_deflator,4,58,2010Q2,2024Q3,2.053605103105653,1.3083897746536308,1.7210981808496304,-0.37662769360593373
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,gdp_deflator,8,54,2010Q2,2023Q3,2.0762519110301776,1.3556123458219378,1.850524417708336,-0.5045440192988034
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,gdp_deflator,12,50,2010Q2,2022Q3,2.150312237765924,1.4179676308770082,1.9527176538283089,-0.6103183301417449
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,nominal_gdp,1,61,2010Q2,2025Q2,9.063089198084453,3.637768245691122,1.437809380102985,-0.6643732328189637
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,nominal_gdp,2,60,2010Q2,2025Q1,7.399908240542424,3.5308129311710332,1.4507686218730576,-0.528830740340731
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,nominal_gdp,4,58,2010Q2,2024Q3,7.046729632397791,3.4149525107455823,1.4262030213493233,-0.5917216268786931
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,nominal_gdp,8,54,2010Q2,2023Q3,7.304446919352732,3.5378184265787107,1.5549079886559778,-0.7777025440953516
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,nominal_gdp,12,50,2010Q2,2022Q3,7.573625493837048,3.658408586759395,1.6239647287551398,-1.0221453445417183
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,unemployment_rate,1,61,2010Q2,2025Q2,1.6751753324600938,0.5152091602338944,1.8641031824027414,0.15078505521113914
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,unemployment_rate,2,60,2010Q2,2025Q1,2.1911312221008035,0.8425425372446995,3.0408086122030444,0.2775440770656878
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,unemployment_rate,4,58,2010Q2,2024Q3,2.232531355617768,1.2462320414490058,4.53005995227987,0.4555775700997817
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,unemployment_rate,8,54,2010Q2,2023Q3,2.1266764909301834,1.6508297995043495,6.118774186232251,0.8015720352657233
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,unemployment_rate,12,50,2010Q2,2022Q3,2.2056328046103735,1.9019902115470695,7.253922309914497,1.2037405617313615
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,effective_federal_funds_rate,1,61,2010Q2,2025Q2,0.48409907441142674,0.3181303432563743,1.207801966002634,-0.007269783316792201
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,effective_federal_funds_rate,2,60,2010Q2,2025Q1,0.8598746297527218,0.5724830392229656,2.167714806320177,-0.018827708238351715
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,effective_federal_funds_rate,4,58,2010Q2,2024Q3,1.3649329902445977,0.9800910566993205,3.717052659846543,-0.06304178562977782
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,effective_federal_funds_rate,8,54,2010Q2,2023Q3,1.96702446856709,1.586477922683514,6.06759463536469,-0.24312918073645964
abm_all_available_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,effective_federal_funds_rate,12,50,2010Q2,2022Q3,2.2677038299345513,1.7983495294890093,6.88638710905629,-0.4541430103555214
abm_all_available_common_cells,beforeit_abm_us_v3_mean,real_gdp,1,61,2010Q2,2025Q2,6.076761814235044,2.47826156610176,1.0292623527251805,-0.02689351780815419
abm_all_available_common_cells,beforeit_abm_us_v3_mean,real_gdp,2,60,2010Q2,2025Q1,6.153066241399308,2.530860047425387,1.0926117290452462,0.0032299565761575
abm_all_available_common_cells,beforeit_abm_us_v3_mean,real_gdp,4,58,2010Q2,2024Q3,6.17022466193439,2.5584452745436677,1.133069887756854,-0.07260413258484302
abm_all_available_common_cells,beforeit_abm_us_v3_mean,real_gdp,8,54,2010Q2,2023Q3,6.448840884601688,2.656055470953504,1.2007973092205344,0.15085617474207477
abm_all_available_common_cells,beforeit_abm_us_v3_mean,real_gdp,12,50,2010Q2,2022Q3,6.642015379802569,2.7281710266071526,1.2216749503327429,0.1979528508362698
abm_all_available_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,1,61,2010Q2,2025Q2,1.4355881122933165,1.093954204101658,1.433485716744586,-0.18529693613638346
abm_all_available_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,2,60,2010Q2,2025Q1,1.642679063178363,1.1008272759097553,1.4316369931762518,-0.29232401738906255
abm_all_available_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,4,58,2010Q2,2024Q3,1.9533181346851836,1.2523981552720456,1.6389329050277528,-0.407168931426385
abm_all_available_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,8,54,2010Q2,2023Q3,2.0328757097564347,1.2976604455057412,1.7644771819518519,-0.5237215502127045
abm_all_available_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,12,50,2010Q2,2022Q3,2.102084045190094,1.3893743475888596,1.9072579591897019,-0.6247244545375819
abm_all_available_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,1,61,2010Q2,2025Q2,6.840732933149979,2.8987601255596194,1.167038514182981,-0.21224630838334124
abm_all_available_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,2,60,2010Q2,2025Q1,6.831299093494678,3.001559718699233,1.2403674788381385,-0.289145706032672
abm_all_available_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,4,58,2010Q2,2024Q3,6.992697598176974,3.2264741351187443,1.3568663187315106,-0.4797783906698486
abm_all_available_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,8,54,2010Q2,2023Q3,7.312021652755322,3.4529756574852524,1.5233771564072982,-0.3728978653604815
abm_all_available_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,12,50,2010Q2,2022Q3,7.536468294767782,3.5827585000020115,1.5944425524977262,-0.4268135318204122
abm_all_available_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,1,61,2010Q2,2025Q2,2.736092896514646,2.449263750121287,8.794740556293961,1.7700074368675183
abm_all_available_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,2,60,2010Q2,2025Q1,2.7169598624399898,2.42482380013152,8.695676056164837,1.8034076265615344
abm_all_available_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,4,58,2010Q2,2024Q3,2.6746378095125816,2.3798653336054216,8.475324330915978,1.872800108821387
abm_all_available_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,8,54,2010Q2,2023Q3,2.525752029325407,2.2290043100299823,8.107984656422452,1.8111695521952618
abm_all_available_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,12,50,2010Q2,2022Q3,2.3159308387296647,1.9805562130177718,7.49474691106976,1.5057017751479895
abm_all_available_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,1,61,2010Q2,2025Q2,0.37322515272095047,0.21846921293328417,0.8496961342939995,-0.0436718419839704
abm_all_available_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,2,60,2010Q2,2025Q1,0.6904998431913111,0.42349259759679553,1.6595489247034936,-0.08945857404237961
abm_all_available_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,4,58,2010Q2,2024Q3,1.2144236155572765,0.7883284300723374,3.1194796492458954,-0.2004689350644173
abm_all_available_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,8,54,2010Q2,2023Q3,1.8923729357118793,1.3243544553839712,5.2822150142905695,-0.5029572549116064
abm_all_available_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,12,50,2010Q2,2022Q3,2.1631541377596477,1.6253179930314439,6.43184605109874,-0.7871505005439655
abm_all_available_common_cells,beforeit_abm_us_v3_median,real_gdp,1,61,2010Q2,2025Q2,6.082397005561299,2.466402254784531,1.0234948880175063,-0.01102821524054873
abm_all_available_common_cells,beforeit_abm_us_v3_median,real_gdp,2,60,2010Q2,2025Q1,6.133305379332739,2.528663744240616,1.0923945063660574,0.03349596750963962
abm_all_available_common_cells,beforeit_abm_us_v3_median,real_gdp,4,58,2010Q2,2024Q3,6.190450511209233,2.5982210305372355,1.1460882364764975,-0.08328956430769366
abm_all_available_common_cells,beforeit_abm_us_v3_median,real_gdp,8,54,2010Q2,2023Q3,6.449696021995276,2.6501713262293256,1.199607882658353,0.15671789893212576
abm_all_available_common_cells,beforeit_abm_us_v3_median,real_gdp,12,50,2010Q2,2022Q3,6.6510210419947065,2.7480078212209365,1.2282748062476159,0.21934212747880472
abm_all_available_common_cells,beforeit_abm_us_v3_median,gdp_deflator,1,61,2010Q2,2025Q2,1.43459720526145,1.0915045048916518,1.4302131163687444,-0.18199640173781365
abm_all_available_common_cells,beforeit_abm_us_v3_median,gdp_deflator,2,60,2010Q2,2025Q1,1.6410265252582703,1.1055435710914874,1.4375459821168035,-0.29816852830239654
abm_all_available_common_cells,beforeit_abm_us_v3_median,gdp_deflator,4,58,2010Q2,2024Q3,1.9584288896593351,1.251956235490932,1.637667569237591,-0.4071377482882188
abm_all_available_common_cells,beforeit_abm_us_v3_median,gdp_deflator,8,54,2010Q2,2023Q3,2.0331186112903543,1.3021367345936323,1.770720056023467,-0.5207739635577691
abm_all_available_common_cells,beforeit_abm_us_v3_median,gdp_deflator,12,50,2010Q2,2022Q3,2.1127706151804415,1.3896209016605057,1.9072538697817603,-0.6267686535675024
abm_all_available_common_cells,beforeit_abm_us_v3_median,nominal_gdp,1,61,2010Q2,2025Q2,6.836814481709406,2.910010776198383,1.169350419355267,-0.21196178484611006
abm_all_available_common_cells,beforeit_abm_us_v3_median,nominal_gdp,2,60,2010Q2,2025Q1,6.804166486087964,2.9708072938849805,1.2282141198715106,-0.2361042275484072
abm_all_available_common_cells,beforeit_abm_us_v3_median,nominal_gdp,4,58,2010Q2,2024Q3,6.989315522954794,3.2455832572564645,1.364486114893104,-0.4757181962446559
abm_all_available_common_cells,beforeit_abm_us_v3_median,nominal_gdp,8,54,2010Q2,2023Q3,7.320789839780687,3.4787075950202646,1.5352620404338306,-0.36730289455365644
abm_all_available_common_cells,beforeit_abm_us_v3_median,nominal_gdp,12,50,2010Q2,2022Q3,7.52721721368501,3.576551649050434,1.5910201047871224,-0.4570050914836971
abm_all_available_common_cells,beforeit_abm_us_v3_median,unemployment_rate,1,61,2010Q2,2025Q2,2.767625715063075,2.478407216994891,8.89427206643625,1.8057393216284052
abm_all_available_common_cells,beforeit_abm_us_v3_median,unemployment_rate,2,60,2010Q2,2025Q1,2.775100645634448,2.4807725180802382,8.88487182139434,1.8698454963840194
abm_all_available_common_cells,beforeit_abm_us_v3_median,unemployment_rate,4,58,2010Q2,2024Q3,2.797729692235648,2.494684758212644,8.87480836686244,2.010035366931976
abm_all_available_common_cells,beforeit_abm_us_v3_median,unemployment_rate,8,54,2010Q2,2023Q3,2.703418676570757,2.408890349916022,8.741553918766952,2.0372269705603716
abm_all_available_common_cells,beforeit_abm_us_v3_median,unemployment_rate,12,50,2010Q2,2022Q3,2.4167883800167256,2.0751992110453985,7.8154663940201115,1.6254792899408885
abm_all_available_common_cells,beforeit_abm_us_v3_median,effective_federal_funds_rate,1,61,2010Q2,2025Q2,0.37371507446938984,0.21341944949904004,0.8320168527955712,-0.04990040621760877
abm_all_available_common_cells,beforeit_abm_us_v3_median,effective_federal_funds_rate,2,60,2010Q2,2025Q1,0.6922072232901091,0.4194337375131806,1.6464086494985404,-0.09807465429745474
abm_all_available_common_cells,beforeit_abm_us_v3_median,effective_federal_funds_rate,4,58,2010Q2,2024Q3,1.2147980079541156,0.7830177399331659,3.103118945562874,-0.2108892894749837
abm_all_available_common_cells,beforeit_abm_us_v3_median,effective_federal_funds_rate,8,54,2010Q2,2023Q3,1.8994310492285664,1.325062114170667,5.289678670773372,-0.514350264013525
abm_all_available_common_cells,beforeit_abm_us_v3_median,effective_federal_funds_rate,12,50,2010Q2,2022Q3,2.1721991688842093,1.6295355897578228,6.450925887637649,-0.7963211472534164
abm_balanced_h12_common_cells,naive_no_change,real_gdp,1,50,2010Q2,2022Q3,10.662454112635555,4.207975070753901,1.733337584382508,0.022005267778299923
abm_balanced_h12_common_cells,naive_no_change,real_gdp,2,50,2010Q2,2022Q3,9.855778587416474,4.56211416913238,1.9478046933150828,0.025755955824340048
abm_balanced_h12_common_cells,naive_no_change,real_gdp,4,50,2010Q2,2022Q3,9.725034779060461,4.88771517462534,2.074839576477808,-0.09317701246129982
