origin_index,parameter,mode_value
52,crhopinf,0.9239656243787969
52,crhow,0.9760657004094793
52,cmap,0.7761962458363548
52,cmaw,0.9544648429088803
52,csadjcost,4.755107328802195
52,csigma,1.4591577263918136
52,chabb,0.6212611188916873
52,cprobw,0.805491640079147
52,csigl,1.8086541449226015
52,cprobp,0.7454885629173632
52,cindw,0.6278567656338606
52,cindp,0.24444318775022514
52,czcap,0.7903649909218124
52,cfc,1.571794798752314
52,crpi,1.713657167404759
52,crr,0.791397465634524
52,cry,0.053619939816912814
52,crdy,0.23662863171145043
52,constepinf,0.7055425243828845
52,constebeta,0.10687527763527434
52,constelab,1.1649649295493898
52,ctrend,0.39231839412170866
52,cgy,0.5059213709624324
52,calfa,0.19765214948478685
53,sd_ea,0.44768279858095394
53,sd_eb,0.18639989133296508
53,sd_eg,0.4971384738625123
53,sd_eqs,0.36495092503555904
53,sd_em,0.2304657450463347
53,sd_epinf,0.11393807391502903
53,sd_ew,0.3644246427764497
53,crhoa,0.9639175528183048
53,crhob,0.45035633199395153
53,crhog,0.9793238944237377
53,crhoqs,0.7951444659695186
53,crhoms,0.20649436055275314
53,crhopinf,0.9244118565805901
53,crhow,0.9757086285919488
53,cmap,0.7785896838836127
53,cmaw,0.9539869039158685
53,csadjcost,4.806870237016119
53,csigma,1.454691349236378
53,chabb,0.6238416487039322
53,cprobw,0.8056655912457509
53,csigl,1.817802083326699
53,cprobp,0.752000125934555
53,cindw,0.6316516293701306
53,cindp,0.23705940641648862
53,czcap,0.7891762545454865
53,cfc,1.571258641434952
53,crpi,1.7153905235114224
53,crr,0.7931018370871925
53,cry,0.053152485843647915
53,crdy,0.23722653646588102
53,constepinf,0.7061195017802429
53,constebeta,0.10593607244264555
53,constelab,1.1661255450171986
53,ctrend,0.3912739300812812
53,cgy,0.504526950183028
53,calfa,0.19722596001818554
54,sd_ea,0.4497738367130238
54,sd_eb,0.18436360878103125
54,sd_eg,0.4965406476873576
54,sd_eqs,0.3620863151630388
54,sd_em,0.23002093062947657
54,sd_epinf,0.11275232619573838
54,sd_ew,0.36274089848052377
54,crhoa,0.9643783140002219
54,crhob,0.4559959083001975
54,crhog,0.9796793921322996
54,crhoqs,0.7962291898097223
54,crhoms,0.20783023510973417
54,crhopinf,0.9259158295465124
54,crhow,0.9749753972336311
54,cmap,0.7803341312441843
54,cmaw,0.9533036796693906
54,csadjcost,4.858369695487957
54,csigma,1.458235150295424
54,chabb,0.6244339448083351
54,cprobw,0.8073847848075235
54,csigl,1.8101834041180702
54,cprobp,0.7564643368283228
54,cindw,0.6360040912060249
54,cindp,0.23735427058534522
54,czcap,0.7881505010106041
54,cfc,1.57001605072998
54,crpi,1.7096531847872884
54,crr,0.7935023930825872
54,cry,0.052140128922621744
54,crdy,0.23836453800353974
54,constepinf,0.7085829227046073
54,constebeta,0.1042426649971664
54,constelab,1.120725902862258
54,ctrend,0.39115163291084765
54,cgy,0.49741390576493844
54,calfa,0.19598120067777156
55,sd_ea,0.4522479766980133
55,sd_eb,0.18271740105542755
55,sd_eg,0.4981441344601743
55,sd_eqs,0.3602158012012748
55,sd_em,0.22915754662748228
55,sd_epinf,0.11379687434205228
55,sd_ew,0.3649335650625517
55,crhoa,0.9639732539391939
55,crhob,0.4624233767472352
55,crhog,0.9799043054127812
55,crhoqs,0.7990558270592371
55,crhoms,0.20496131620887212
55,crhopinf,0.9227471197740433
55,crhow,0.9751649054108088
55,cmap,0.7798059299632792
55,cmaw,0.9537351551439535
55,csadjcost,4.885050757365876
55,csigma,1.4519877704372381
55,chabb,0.6270495436972523
55,cprobw,0.8059292386097143
55,csigl,1.7826135857128196
55,cprobp,0.7558954562059242
55,cindw,0.6410721609821428
55,cindp,0.24223367105004448
55,czcap,0.8014900607591414
55,cfc,1.5775537874961403
55,crpi,1.725363184162259
55,crr,0.7951273985397281
55,cry,0.05290860616479396
55,crdy,0.2380177709588651
55,constepinf,0.714151618464338
55,constebeta,0.10455465521074835
55,constelab,1.0699806978412223
55,ctrend,0.3877179819433386
55,cgy,0.5084742195787887
55,calfa,0.196691807439032
56,sd_ea,0.4514547988545112
56,sd_eb,0.1821746832935058
56,sd_eg,0.4973023276671239
56,sd_eqs,0.35939539740620385
56,sd_em,0.22863808269597766
56,sd_epinf,0.11370697114126006
56,sd_ew,0.3682282159935055
56,crhoa,0.9639831354740244
56,crhob,0.4636113556751753
56,crhog,0.9798050266096746
56,crhoqs,0.798695978542965
56,crhoms,0.2031076966992322
56,crhopinf,0.9251049372039357
56,crhow,0.9755282655818486
56,cmap,0.7831671368913993
56,cmaw,0.9546676973809318
56,csadjcost,4.934950514147645
56,csigma,1.4527074523415633
56,chabb,0.630666913398249
56,cprobw,0.8073306309504538
56,csigl,1.8184496434310535
56,cprobp,0.7559488724097112
56,cindw,0.6478022771547594
56,cindp,0.23991448452886593
56,czcap,0.8000745487538637
56,cfc,1.5786371709132196
56,crpi,1.741150435721418
56,crr,0.7980182971949303
56,cry,0.053880844365177
56,crdy,0.23766575148766006
56,constepinf,0.7108476238346748
56,constebeta,0.10389546803958957
56,constelab,1.1555724070896058
56,ctrend,0.3862424887299657
56,cgy,0.5069427365167838
