sample_track,model_id,target_id,horizon,nominal_level,observation_count,empirical_coverage,mean_width,below_rate,above_rate
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,12,0.8,50,0.68,2.607667760185106,0.1,0.22
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,real_gdp,8,0.8,50,0.84,7.7089940784908055,0.08,0.08
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,4,0.8,50,0.7,2.544599613825332,0.14,0.16
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,4,0.8,50,0.84,8.068631359604607,0.06,0.1
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,8,0.8,50,0.4,3.027710843373495,0.0,0.6
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,4,0.9,50,0.86,10.382135659051874,0.06,0.08
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,12,0.9,50,0.16,1.1097930540899066,0.4,0.44
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,8,0.9,50,0.84,10.367396337817084,0.06,0.1
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,2,0.9,50,0.72,0.6125093188432938,0.08,0.2
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,1,0.9,50,0.8,0.44896249668420873,0.06,0.14
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,8,0.9,50,0.32,1.0196652693677613,0.32,0.36
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,12,0.9,50,0.8,10.414512533129026,0.08,0.12
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,2,0.9,50,0.3,1.5304490690032855,0.0,0.7
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,8,0.9,50,0.44,3.7863636363636357,0.0,0.56
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,real_gdp,12,0.9,50,0.86,9.917626671806621,0.08,0.06
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,8,0.9,50,0.72,3.3571730577445593,0.08,0.2
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,1,0.9,50,0.92,9.692325378456642,0.06,0.02
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,2,0.9,50,0.72,3.0578352226745387,0.14,0.14
