sample_track,model_id,target_id,horizon,observation_count,rmse,mae
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,unemployment_rate,12,50,2.2056328046103735,1.9019902115470695
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,effective_federal_funds_rate,1,50,0.5024807348132364,0.31959957571676895
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,effective_federal_funds_rate,2,50,0.894453704195131,0.5817080443513999
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,effective_federal_funds_rate,4,50,1.4105363081084366,1.004262797046639
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,effective_federal_funds_rate,8,50,2.009963030687236,1.6126089481363415
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,effective_federal_funds_rate,12,50,2.2677038299345513,1.7983495294890093
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,real_gdp,1,50,6.704449705654695,2.751147960248089
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,real_gdp,2,50,6.6378938319792535,2.7713636573708165
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,real_gdp,4,50,6.632047560133984,2.7549380358686215
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,real_gdp,8,50,6.648320659495927,2.712633478321252
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,real_gdp,12,50,6.646663382743149,2.7405295423726117
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,1,50,1.4970095236642897,1.1096291562875102
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,2,50,1.7759926063759859,1.200982095211926
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,4,50,2.066004515230766,1.3324474338809642
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,8,50,2.095101438598858,1.3404172739317022
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,12,50,2.102326858373273,1.3711862963335233
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,1,50,7.546161161127278,3.3204229614546756
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,2,50,7.410005647280239,3.3864217072579605
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,4,50,7.5235218790137015,3.5501029301554388
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,8,50,7.546066746792019,3.5711185663637264
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,12,50,7.514023657489265,3.6008531655350655
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,1,50,2.911925144607437,2.0952338308457668
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,2,50,2.8144613297047796,2.0043191733639305
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,4,50,2.6214560152984996,1.8263467278989671
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,8,50,2.4544383773166096,1.7107194795254634
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,12,50,2.577738555853921,1.9024186758514652
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,1,50,0.36922595581661183,0.20378918325893142
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,2,50,0.6999794360050753,0.4094821396831425
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,4,50,1.2595189676708836,0.7930366742434717
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,8,50,1.956699241472985,1.3870565113197966
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,12,50,2.1685193487796806,1.627672436863157
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,real_gdp,1,50,6.67771701971907,2.749809816347071
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,real_gdp,2,50,6.62920291489547,2.7549219343605817
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,real_gdp,4,50,6.611995017785316,2.732507946569966
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,real_gdp,8,50,6.63843040957313,2.7210334804713034
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,real_gdp,12,50,6.656126806084957,2.735433778834157
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,gdp_deflator,1,50,1.4974012396377485,1.106881359686515
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,gdp_deflator,2,50,1.7735911453805298,1.2040606233764968
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,gdp_deflator,4,50,2.0676338288093916,1.3376320575266496
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,gdp_deflator,8,50,2.090599955550144,1.335431970238646
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,gdp_deflator,12,50,2.1044391509819573,1.3722071971477419
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,nominal_gdp,1,50,7.538054754674365,3.2932183848050274
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,nominal_gdp,2,50,7.40344907341962,3.3921924297047736
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,nominal_gdp,4,50,7.527704649106223,3.5605583399195173
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,nominal_gdp,8,50,7.527536688013932,3.572654128940211
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,nominal_gdp,12,50,7.528216760630308,3.605576055094824
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,unemployment_rate,1,50,2.8922866271046344,2.0791144278606897
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,unemployment_rate,2,50,2.7855103442924585,1.9798492154611491
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,unemployment_rate,4,50,2.5597363464534486,1.7769858400306295
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,unemployment_rate,8,50,2.3037307900087063,1.5500375047837869
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,unemployment_rate,12,50,2.522172074889473,1.8126972828166528
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,effective_federal_funds_rate,1,50,0.3687438949498106,0.19901823542360358
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,effective_federal_funds_rate,2,50,0.700899065095548,0.4035530359610276
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,effective_federal_funds_rate,4,50,1.2610391885026186,0.7881392992035292
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,effective_federal_funds_rate,8,50,1.9638301537085379,1.3880962234405565
abm_balanced_h12_common_cells,beforeit_abm_us_v3_median,effective_federal_funds_rate,12,50,2.1749710073541384,1.6299430395521635
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,real_gdp,1,50,6.677932236722879,2.7462268926638695
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,real_gdp,2,50,6.6389669773851345,2.7588798995472343
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,real_gdp,4,50,6.673566831526595,2.759620747442422
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,real_gdp,8,50,6.669077113132124,2.78959030641054
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,real_gdp,12,50,6.6509785359926115,2.8235671784943155
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,gdp_deflator,1,50,1.496512835626814,1.112059985778811
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,gdp_deflator,2,50,1.7774097305606218,1.1995745520635879
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,gdp_deflator,4,50,2.0715056764351645,1.3305078611459218
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,gdp_deflator,8,50,2.109385227695326,1.3544878466213064
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,gdp_deflator,12,50,2.1079984770141733,1.3837065660814287
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,nominal_gdp,1,50,7.509275726299663,3.2738813461068923
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,nominal_gdp,2,50,7.393077123270478,3.362667723999575
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,nominal_gdp,4,50,7.558038218001566,3.5321327246833674
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,nominal_gdp,8,50,7.5922127949655644,3.6633227556749626
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,nominal_gdp,12,50,7.579977179507446,3.697140703945849
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,unemployment_rate,1,50,3.2435949699601827,2.4380518437385543
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,unemployment_rate,2,50,3.396744328402651,2.6681759766337607
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,unemployment_rate,4,50,3.907323378493866,3.3212807594011884
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,unemployment_rate,8,50,4.915419007560188,4.484621394669534
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,unemployment_rate,12,50,5.050573045662021,4.730812705366862
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,effective_federal_funds_rate,1,50,0.371505668591283,0.20431983840655982
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,effective_federal_funds_rate,2,50,0.7032532739312577,0.4119389330987619
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,effective_federal_funds_rate,4,50,1.2616557495663479,0.7928331891751637
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,effective_federal_funds_rate,8,50,1.9561517322288045,1.3863595564854694
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,effective_federal_funds_rate,12,50,2.164597508531189,1.623952748614661
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,real_gdp,1,50,6.697299154847196,2.7729424518467374
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,real_gdp,2,50,6.661788239547101,2.78321875788514
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,real_gdp,4,50,6.680314265902551,2.760617308609702
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,real_gdp,8,50,6.662809808541114,2.7785634862455897
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,real_gdp,12,50,6.6464734480357714,2.838895952318635
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,gdp_deflator,1,50,1.4960664945318427,1.1109545801571252
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,gdp_deflator,2,50,1.7801980212041564,1.1974015973002288
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,gdp_deflator,4,50,2.0667910919772092,1.3274192894312187
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,gdp_deflator,8,50,2.108755872627841,1.3609611406588176
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,gdp_deflator,12,50,2.107646919120295,1.3869457209853082
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,nominal_gdp,1,50,7.5233491060636,3.2871087479417076
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,nominal_gdp,2,50,7.422765855225159,3.387336450919379
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,nominal_gdp,4,50,7.554922297828682,3.517757335647948
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,nominal_gdp,8,50,7.580054958608763,3.651452673753695
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,nominal_gdp,12,50,7.5882104830002435,3.6980664333977438
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,unemployment_rate,1,50,3.159920781008997,2.3321949616648214
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,unemployment_rate,2,50,3.264210284600981,2.4796020445417573
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,unemployment_rate,4,50,3.8641537820964236,3.2632216137275845
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,unemployment_rate,8,50,5.301269416301457,4.897841548010169
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,unemployment_rate,12,50,5.2057596307679015,4.925999999999941
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,effective_federal_funds_rate,1,50,0.3706675135111681,0.1987380028580624
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,effective_federal_funds_rate,2,50,0.7024620705960886,0.40557013657193836
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,effective_federal_funds_rate,4,50,1.2634034379641288,0.787529799806775
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,effective_federal_funds_rate,8,50,1.9648503804033206,1.3896633927940685
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,effective_federal_funds_rate,12,50,2.1716937834060452,1.6266624044002782
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,real_gdp,1,50,6.837340093057545,3.2972617750230016
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,real_gdp,2,50,9.821800039070277,8.354986057634221
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,real_gdp,4,50,7.262014288237078,4.422815481594553
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,real_gdp,8,50,6.954007176550418,3.826512400767165
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,real_gdp,12,50,6.963733490932907,3.7648779476578214
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,gdp_deflator,1,50,1.4965128356268143,1.1120599857788123
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,gdp_deflator,2,50,1.7716614114702711,1.2031388260886207
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,gdp_deflator,4,50,2.0601825619215877,1.335284292248084
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,gdp_deflator,8,50,2.1020479104327348,1.3444745276588097
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,gdp_deflator,12,50,2.1093138905515145,1.3832429783594598
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,nominal_gdp,1,50,7.685662241745266,3.688847521998795
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,nominal_gdp,2,50,10.58001930256266,8.796732393947497
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,nominal_gdp,4,50,8.217204076698335,4.9970807491924845
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,nominal_gdp,8,50,7.950766478542661,4.553723816550313
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,nominal_gdp,12,50,7.964308501012158,4.559685051432308
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,unemployment_rate,1,50,3.1482480429209008,2.3196297918948288
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,unemployment_rate,2,50,2.39000683574463,1.7241854691492915
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,unemployment_rate,4,50,2.0630259371892516,1.6177604965315675
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,unemployment_rate,8,50,1.9672201114640535,1.5540248265790166
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,unemployment_rate,12,50,1.8143153468010478,1.356492150419868
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,effective_federal_funds_rate,1,50,0.371505668591283,0.20431983840655982
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,effective_federal_funds_rate,2,50,0.7031672750537624,0.4120800385936492
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,effective_federal_funds_rate,4,50,1.260975193130686,0.7946699441509422
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,effective_federal_funds_rate,8,50,1.9555503905917597,1.3865892441702317
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,effective_federal_funds_rate,12,50,2.166954352397167,1.6281118797954273
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,real_gdp,1,50,6.865428478252007,3.320909099487947
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,real_gdp,2,50,9.822164818221061,8.359132952139975
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,real_gdp,4,50,7.211777551332031,4.33211271235079
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,real_gdp,8,50,6.935411567806924,3.778085966408785
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,real_gdp,12,50,6.924756951571997,3.6797529448175
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,gdp_deflator,1,50,1.4960664945318018,1.1109545801570826
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,gdp_deflator,2,50,1.7732712189819066,1.2006917900992142
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,gdp_deflator,4,50,2.0555854929319137,1.3335144088363855
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,gdp_deflator,8,50,2.0992447782801746,1.345464709557231
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,gdp_deflator,12,50,2.1170918001525405,1.3897337263089156
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,nominal_gdp,1,50,7.700115775719518,3.7003682914005096
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,nominal_gdp,2,50,10.573127869052138,8.782311906721496
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,nominal_gdp,4,50,8.143117461757457,4.896440990769082
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,nominal_gdp,8,50,7.941075209084923,4.51404792977001
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,nominal_gdp,12,50,7.920034391617315,4.494471837539482
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,unemployment_rate,1,50,3.097208483889236,2.263531945965674
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,unemployment_rate,2,50,2.374656246391743,1.706991602774702
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,unemployment_rate,4,50,2.0713851163189503,1.630292807593999
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,unemployment_rate,8,50,1.9643350087223408,1.5515516611901887
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,unemployment_rate,12,50,1.8099703488606467,1.3504746257758373
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,effective_federal_funds_rate,1,50,0.3706675135111681,0.1987380028580624
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,effective_federal_funds_rate,2,50,0.7038822087593434,0.4061416485982812
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,effective_federal_funds_rate,4,50,1.2640626680068305,0.7913242578248625
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,effective_federal_funds_rate,8,50,1.9629737096418605,1.388866673477744
abm_balanced_h12_common_cells,beforeit_abm_us_v1_median,effective_federal_funds_rate,12,50,2.1742683906528946,1.6328335348627718
abm_balanced_h12_common_cells,dsge_small_nk,real_gdp,1,50,7.574665296893417,4.711584237896513
abm_balanced_h12_common_cells,dsge_small_nk,real_gdp,2,50,7.357890742779952,4.50209315996452
abm_balanced_h12_common_cells,dsge_small_nk,real_gdp,4,50,7.341373484137919,4.465055202903509
abm_balanced_h12_common_cells,dsge_small_nk,real_gdp,8,50,7.221836852242185,4.402761670427987
abm_balanced_h12_common_cells,dsge_small_nk,real_gdp,12,50,7.239545920993121,4.478860698672453
abm_balanced_h12_common_cells,dsge_small_nk,gdp_deflator,1,50,1.4555071281247207,1.084966636590435
abm_balanced_h12_common_cells,dsge_small_nk,gdp_deflator,2,50,1.6894208724359376,1.2781570552952672
abm_balanced_h12_common_cells,dsge_small_nk,gdp_deflator,4,50,2.133382660376271,1.4504426822107004
abm_balanced_h12_common_cells,dsge_small_nk,gdp_deflator,8,50,2.400610126916614,1.5925628643504621
abm_balanced_h12_common_cells,dsge_small_nk,gdp_deflator,12,50,2.4747346647577335,1.738663169757533
abm_balanced_h12_common_cells,dsge_small_nk,nominal_gdp,1,50,8.514653705619223,5.189106975700081
abm_balanced_h12_common_cells,dsge_small_nk,nominal_gdp,2,50,8.296201237430964,5.2699679474420575
abm_balanced_h12_common_cells,dsge_small_nk,nominal_gdp,4,50,8.54082912475191,5.535307757437392
abm_balanced_h12_common_cells,dsge_small_nk,nominal_gdp,8,50,8.572410253309421,5.692543913518376
abm_balanced_h12_common_cells,dsge_small_nk,nominal_gdp,12,50,8.60698848467211,5.867327973977172
abm_balanced_h12_common_cells,dsge_small_nk,unemployment_rate,1,50,1.6269536951369494,0.8320699375195741
abm_balanced_h12_common_cells,dsge_small_nk,unemployment_rate,2,50,2.2302512574990274,1.4453402259516006
abm_balanced_h12_common_cells,dsge_small_nk,unemployment_rate,4,50,3.128755619764373,2.4390052936676243
abm_balanced_h12_common_cells,dsge_small_nk,unemployment_rate,8,50,4.728377332521959,3.889181984556072
abm_balanced_h12_common_cells,dsge_small_nk,unemployment_rate,12,50,6.045404598150607,5.028187549300397
abm_balanced_h12_common_cells,dsge_small_nk,effective_federal_funds_rate,1,50,0.5017995008634377,0.40686929192173127
abm_balanced_h12_common_cells,dsge_small_nk,effective_federal_funds_rate,2,50,0.7875949008933776,0.6419516560864058
abm_balanced_h12_common_cells,dsge_small_nk,effective_federal_funds_rate,4,50,1.0773624727093167,0.9156550490580477
abm_balanced_h12_common_cells,dsge_small_nk,effective_federal_funds_rate,8,50,1.470293262676149,1.280979661691911
abm_balanced_h12_common_cells,dsge_small_nk,effective_federal_funds_rate,12,50,1.8584003288440305,1.545246491595355
abm_balanced_h12_common_cells,dsge_small_nk_median,real_gdp,1,50,7.558707439707737,4.709796944516611
abm_balanced_h12_common_cells,dsge_small_nk_median,real_gdp,2,50,7.351848006056801,4.502530512755454
abm_balanced_h12_common_cells,dsge_small_nk_median,real_gdp,4,50,7.3268432768532055,4.423532666376055
abm_balanced_h12_common_cells,dsge_small_nk_median,real_gdp,8,50,7.215905243846648,4.381116098240758
abm_balanced_h12_common_cells,dsge_small_nk_median,real_gdp,12,50,7.250128830783493,4.488414001237279
abm_balanced_h12_common_cells,dsge_small_nk_median,gdp_deflator,1,50,1.4522648376844356,1.081589295785638
abm_balanced_h12_common_cells,dsge_small_nk_median,gdp_deflator,2,50,1.6961578429907542,1.2804926767869365
abm_balanced_h12_common_cells,dsge_small_nk_median,gdp_deflator,4,50,2.1360832022488982,1.4546649979262916
abm_balanced_h12_common_cells,dsge_small_nk_median,gdp_deflator,8,50,2.4078213777695923,1.5984897468791406
abm_balanced_h12_common_cells,dsge_small_nk_median,gdp_deflator,12,50,2.470469178369247,1.7418110207923876
abm_balanced_h12_common_cells,dsge_small_nk_median,nominal_gdp,1,50,8.49179716641476,5.163395444505706
abm_balanced_h12_common_cells,dsge_small_nk_median,nominal_gdp,2,50,8.315953952261017,5.3041945044737835
abm_balanced_h12_common_cells,dsge_small_nk_median,nominal_gdp,4,50,8.51914852454665,5.493053617368372
abm_balanced_h12_common_cells,dsge_small_nk_median,nominal_gdp,8,50,8.572802273740356,5.684280918309861
abm_balanced_h12_common_cells,dsge_small_nk_median,nominal_gdp,12,50,8.650056268474339,5.919269066715568
abm_balanced_h12_common_cells,dsge_small_nk_median,unemployment_rate,1,50,1.6211457534430482,0.8276901313722598
abm_balanced_h12_common_cells,dsge_small_nk_median,unemployment_rate,2,50,2.223738580471841,1.4431412965118795
abm_balanced_h12_common_cells,dsge_small_nk_median,unemployment_rate,4,50,3.1222272339176462,2.4282455237080445
abm_balanced_h12_common_cells,dsge_small_nk_median,unemployment_rate,8,50,4.71028379782956,3.875245753796365
abm_balanced_h12_common_cells,dsge_small_nk_median,unemployment_rate,12,50,6.0541976691986195,5.012507948951625
abm_balanced_h12_common_cells,dsge_small_nk_median,effective_federal_funds_rate,1,50,0.4868639495213911,0.38491797022489704
abm_balanced_h12_common_cells,dsge_small_nk_median,effective_federal_funds_rate,2,50,0.7619747344213098,0.615344005769645
abm_balanced_h12_common_cells,dsge_small_nk_median,effective_federal_funds_rate,4,50,1.0381507974589543,0.878745648947843
abm_balanced_h12_common_cells,dsge_small_nk_median,effective_federal_funds_rate,8,50,1.4580924017614139,1.256584055234902
abm_balanced_h12_common_cells,dsge_small_nk_median,effective_federal_funds_rate,12,50,1.945146660860065,1.5508921496562358
abm_balanced_h12_common_cells,dsge_sw07,real_gdp,1,50,8.062913567018501,3.739686838558111
abm_balanced_h12_common_cells,dsge_sw07,real_gdp,2,50,7.220488101118462,3.8035616455568197
abm_balanced_h12_common_cells,dsge_sw07,real_gdp,4,50,6.975135273710915,3.577353372780164
abm_balanced_h12_common_cells,dsge_sw07,real_gdp,8,50,6.851955710356391,3.312854644053169
abm_balanced_h12_common_cells,dsge_sw07,real_gdp,12,50,6.708473171474028,2.975123844817808
abm_balanced_h12_common_cells,dsge_sw07,gdp_deflator,1,50,1.4995684281984567,1.0769456568789786
abm_balanced_h12_common_cells,dsge_sw07,gdp_deflator,2,50,1.6036824061546846,1.2553148771689464
abm_balanced_h12_common_cells,dsge_sw07,gdp_deflator,4,50,1.9924164594939875,1.319090363964498
abm_balanced_h12_common_cells,dsge_sw07,gdp_deflator,8,50,2.216273997522526,1.3880249462883023
abm_balanced_h12_common_cells,dsge_sw07,gdp_deflator,12,50,2.068809989361482,1.3683599890875302
abm_balanced_h12_common_cells,dsge_sw07,nominal_gdp,1,50,9.0289191544465,3.9725713629339405
abm_balanced_h12_common_cells,dsge_sw07,nominal_gdp,2,50,7.83471298461934,4.036617137477764
abm_balanced_h12_common_cells,dsge_sw07,nominal_gdp,4,50,7.7367779296984205,3.9808128993557492
abm_balanced_h12_common_cells,dsge_sw07,nominal_gdp,8,50,7.586519933926944,3.7508600157811207
abm_balanced_h12_common_cells,dsge_sw07,nominal_gdp,12,50,7.579498027580694,3.7233923318391646
abm_balanced_h12_common_cells,dsge_sw07,unemployment_rate,1,50,1.649642514436147,0.5024862907793978
abm_balanced_h12_common_cells,dsge_sw07,unemployment_rate,2,50,2.1668136666391233,0.8130737534814404
abm_balanced_h12_common_cells,dsge_sw07,unemployment_rate,4,50,2.5299154278174028,1.2293927114079666
abm_balanced_h12_common_cells,dsge_sw07,unemployment_rate,8,50,2.8103834716337235,1.7051197309861943
abm_balanced_h12_common_cells,dsge_sw07,unemployment_rate,12,50,2.747639807233369,1.855749292754935
abm_balanced_h12_common_cells,dsge_sw07,effective_federal_funds_rate,1,50,0.678371009209061,0.5924986949700566
abm_balanced_h12_common_cells,dsge_sw07,effective_federal_funds_rate,2,50,1.2433719097527596,1.0850929114503023
abm_balanced_h12_common_cells,dsge_sw07,effective_federal_funds_rate,4,50,1.997377669154387,1.7700806251939434
abm_balanced_h12_common_cells,dsge_sw07,effective_federal_funds_rate,8,50,2.6267800127269285,2.4024516145822044
abm_balanced_h12_common_cells,dsge_sw07,effective_federal_funds_rate,12,50,2.9384421873032127,2.5970217642400177
abm_balanced_h12_common_cells,dsge_sw07_median,real_gdp,1,50,8.062032968209774,3.7500440770259034
