table_key,api_row_position,row_code,api_column_position,column_code,api_token,api_token_class,api_numeric_value_millions,authenticated_display_value_millions,common_basis_source_cell_kind,common_basis_value_millions,exact_semantic_and_value_match
UIMARI,37,486,90,F10S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,37,486,91,F10E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,37,486,92,F10N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,37,486,93,T004,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,1,111CA,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,2,113FF,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,3,211,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,4,212,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,5,213,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,6,22,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,7,23,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,8,321,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,9,327,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,10,331,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,11,332,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,12,333,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,13,334,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,14,335,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,15,3361MV,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,16,3364OT,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,17,337,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,18,339,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,19,311FT,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,20,313TT,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,21,315AL,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,22,322,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,23,323,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,24,324,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,25,325,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,26,326,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,27,42,13,NONZERO_INTEGER,13,13,numeric,13,true
UIMARI,38,487OS,28,441,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,29,445,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,30,452,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,31,4A0,3,NONZERO_INTEGER,3,3,numeric,3,true
UIMARI,38,487OS,32,481,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,33,482,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,34,483,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,35,484,3,NONZERO_INTEGER,3,3,numeric,3,true
UIMARI,38,487OS,36,485,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,37,486,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,38,487OS,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,38,487OS,39,493,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,40,511,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,41,512,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,42,513,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,43,514,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,38,487OS,44,521CI,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,45,523,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,46,524,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,47,525,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,48,HS,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,49,ORE,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,50,532RL,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,38,487OS,51,5411,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,52,5415,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,53,5412OP,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,38,487OS,54,55,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,55,561,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,38,487OS,56,562,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,57,61,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,58,621,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,59,622,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,38,487OS,60,623,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,61,624,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,62,711AS,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,63,713,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,64,721,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,65,722,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,66,81,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,67,GFGD,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,68,GFGN,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,69,GFE,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,70,GSLG,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,38,487OS,71,GSLE,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,38,487OS,72,T001,29,NONZERO_INTEGER,29,29,numeric,29,true
UIMARI,38,487OS,73,F010,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,38,487OS,74,F02S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,75,F02E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,76,F02N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,77,F02R,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,78,F030,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,79,F040,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,80,F050,-30,NONZERO_INTEGER,-30,-30,numeric,-30,true
UIMARI,38,487OS,81,F06C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,82,F06S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,83,F06E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,84,F06N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,85,F07C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,86,F07S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,87,F07E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,88,F07N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,89,F10C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,90,F10S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,91,F10E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,92,F10N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,38,487OS,93,T004,-29,NONZERO_INTEGER,-29,-29,numeric,-29,true
UIMARI,39,493,1,111CA,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,2,113FF,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,3,211,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,4,212,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,5,213,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,6,22,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,7,23,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,8,321,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,9,327,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,10,331,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,11,332,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,12,333,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,13,334,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,14,335,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,15,3361MV,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,16,3364OT,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,17,337,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,18,339,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,19,311FT,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,20,313TT,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,21,315AL,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,22,322,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,23,323,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,24,324,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,25,325,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,26,326,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,27,42,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,28,441,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,29,445,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,30,452,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,31,4A0,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,32,481,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,33,482,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,34,483,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,35,484,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,36,485,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,37,486,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,38,487OS,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,39,493,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,40,511,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,41,512,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,42,513,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,43,514,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,44,521CI,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,45,523,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,46,524,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,47,525,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,48,HS,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,49,ORE,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,50,532RL,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,51,5411,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,52,5415,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,53,5412OP,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,54,55,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,55,561,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,56,562,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,57,61,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,58,621,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,59,622,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,60,623,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,61,624,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,62,711AS,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,63,713,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,64,721,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,65,722,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,66,81,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,67,GFGD,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,68,GFGN,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,69,GFE,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,70,GSLG,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,71,GSLE,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,72,T001,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,73,F010,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,74,F02S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,75,F02E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,76,F02N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,77,F02R,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,78,F030,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,79,F040,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,80,F050,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,81,F06C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,82,F06S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,83,F06E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,84,F06N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,85,F07C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,86,F07S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,87,F07E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,88,F07N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,89,F10C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,90,F10S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,91,F10E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,92,F10N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,39,493,93,T004,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,40,511,1,111CA,7,NONZERO_INTEGER,7,7,numeric,7,true
UIMARI,40,511,2,113FF,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,40,511,3,211,2,NONZERO_INTEGER,2,2,numeric,2,true
UIMARI,40,511,4,212,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,40,511,5,213,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,40,511,6,22,21,NONZERO_INTEGER,21,21,numeric,21,true
UIMARI,40,511,7,23,133,NONZERO_INTEGER,133,133,numeric,133,true
UIMARI,40,511,8,321,3,NONZERO_INTEGER,3,3,numeric,3,true
UIMARI,40,511,9,327,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,40,511,10,331,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,40,511,11,332,6,NONZERO_INTEGER,6,6,numeric,6,true
UIMARI,40,511,12,333,3,NONZERO_INTEGER,3,3,numeric,3,true
UIMARI,40,511,13,334,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,40,511,14,335,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,40,511,15,3361MV,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,40,511,16,3364OT,10,NONZERO_INTEGER,10,10,numeric,10,true
UIMARI,40,511,17,337,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,40,511,18,339,2,NONZERO_INTEGER,2,2,numeric,2,true
UIMARI,40,511,19,311FT,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,40,511,20,313TT,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,40,511,21,315AL,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,40,511,22,322,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,40,511,23,323,3,NONZERO_INTEGER,3,3,numeric,3,true
UIMARI,40,511,24,324,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,40,511,25,325,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,40,511,26,326,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,40,511,27,42,326,NONZERO_INTEGER,326,326,numeric,326,true
UIMARI,40,511,28,441,57,NONZERO_INTEGER,57,57,numeric,57,true
UIMARI,40,511,29,445,4,NONZERO_INTEGER,4,4,numeric,4,true
UIMARI,40,511,30,452,16,NONZERO_INTEGER,16,16,numeric,16,true
UIMARI,40,511,31,4A0,69,NONZERO_INTEGER,69,69,numeric,69,true
UIMARI,40,511,32,481,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,40,511,33,482,5,NONZERO_INTEGER,5,5,numeric,5,true
UIMARI,40,511,34,483,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,40,511,35,484,2,NONZERO_INTEGER,2,2,numeric,2,true
UIMARI,40,511,36,485,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,40,511,37,486,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,40,511,38,487OS,26,NONZERO_INTEGER,26,26,numeric,26,true
UIMARI,40,511,39,493,9,NONZERO_INTEGER,9,9,numeric,9,true
UIMARI,40,511,40,511,38,NONZERO_INTEGER,38,38,numeric,38,true
UIMARI,40,511,41,512,3,NONZERO_INTEGER,3,3,numeric,3,true
UIMARI,40,511,42,513,49,NONZERO_INTEGER,49,49,numeric,49,true
UIMARI,40,511,43,514,270,NONZERO_INTEGER,270,270,numeric,270,true
UIMARI,40,511,44,521CI,44,NONZERO_INTEGER,44,44,numeric,44,true
UIMARI,40,511,45,523,143,NONZERO_INTEGER,143,143,numeric,143,true
UIMARI,40,511,46,524,48,NONZERO_INTEGER,48,48,numeric,48,true
UIMARI,40,511,47,525,8,NONZERO_INTEGER,8,8,numeric,8,true
UIMARI,40,511,48,HS,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,40,511,49,ORE,92,NONZERO_INTEGER,92,92,numeric,92,true
UIMARI,40,511,50,532RL,33,NONZERO_INTEGER,33,33,numeric,33,true
UIMARI,40,511,51,5411,93,NONZERO_INTEGER,93,93,numeric,93,true
UIMARI,40,511,52,5415,99,NONZERO_INTEGER,99,99,numeric,99,true
UIMARI,40,511,53,5412OP,224,NONZERO_INTEGER,224,224,numeric,224,true
UIMARI,40,511,54,55,30,NONZERO_INTEGER,30,30,numeric,30,true
UIMARI,40,511,55,561,211,NONZERO_INTEGER,211,211,numeric,211,true
UIMARI,40,511,56,562,3,NONZERO_INTEGER,3,3,numeric,3,true
UIMARI,40,511,57,61,42,NONZERO_INTEGER,42,42,numeric,42,true
UIMARI,40,511,58,621,81,NONZERO_INTEGER,81,81,numeric,81,true
UIMARI,40,511,59,622,196,NONZERO_INTEGER,196,196,numeric,196,true
UIMARI,40,511,60,623,12,NONZERO_INTEGER,12,12,numeric,12,true
UIMARI,40,511,61,624,50,NONZERO_INTEGER,50,50,numeric,50,true
UIMARI,40,511,62,711AS,5,NONZERO_INTEGER,5,5,numeric,5,true
UIMARI,40,511,63,713,7,NONZERO_INTEGER,7,7,numeric,7,true
UIMARI,40,511,64,721,9,NONZERO_INTEGER,9,9,numeric,9,true
UIMARI,40,511,65,722,10,NONZERO_INTEGER,10,10,numeric,10,true
UIMARI,40,511,66,81,54,NONZERO_INTEGER,54,54,numeric,54,true
UIMARI,40,511,67,GFGD,2,NONZERO_INTEGER,2,2,numeric,2,true
UIMARI,40,511,68,GFGN,106,NONZERO_INTEGER,106,106,numeric,106,true
UIMARI,40,511,69,GFE,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,40,511,70,GSLG,669,NONZERO_INTEGER,669,669,numeric,669,true
UIMARI,40,511,71,GSLE,46,NONZERO_INTEGER,46,46,numeric,46,true
UIMARI,40,511,72,T001,"3,393",NONZERO_INTEGER,3393,3393,numeric,3393,true
UIMARI,40,511,73,F010,"2,890",NONZERO_INTEGER,2890,2890,numeric,2890,true
UIMARI,40,511,74,F02S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,40,511,75,F02E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,40,511,76,F02N,-28,NONZERO_INTEGER,-28,-28,numeric,-28,true
UIMARI,40,511,77,F02R,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,40,511,78,F030,29,NONZERO_INTEGER,29,29,numeric,29,true
UIMARI,40,511,79,F040,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,40,511,80,F050,"-6,280",NONZERO_INTEGER,-6280,-6280,numeric,-6280,true
UIMARI,40,511,81,F06C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,40,511,82,F06S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,40,511,83,F06E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,40,511,84,F06N,-1,NONZERO_INTEGER,-1,-1,numeric,-1,true
UIMARI,40,511,85,F07C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,40,511,86,F07S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,40,511,87,F07E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,40,511,88,F07N,-1,NONZERO_INTEGER,-1,-1,numeric,-1,true
UIMARI,40,511,89,F10C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,40,511,90,F10S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,40,511,91,F10E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,40,511,92,F10N,-3,NONZERO_INTEGER,-3,-3,numeric,-3,true
UIMARI,40,511,93,T004,"-3,393",NONZERO_INTEGER,-3393,-3393,numeric,-3393,true
UIMARI,41,512,1,111CA,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,41,512,2,113FF,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,41,512,3,211,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,41,512,4,212,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,41,512,5,213,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,41,512,6,22,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,41,512,7,23,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,41,512,8,321,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,41,512,9,327,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
